ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.rendimiento09	rendimiento09	1591090547686	 	3.3.1
REQUEST	397		List Notification	1591090633218	1591090645941	OK	 
REQUEST	558		Login	1591090634552	1591090645969	OK	 
REQUEST	556		Login	1591090634372	1591090645971	OK	 
USER	rendimiento09	66	END	1591090557510	1591090646037
USER	rendimiento09	730	START	1591090646037	1591090646037
USER	rendimiento09	731	START	1591090646165	1591090646165
REQUEST	345		Logged	1591090610128	1591090646182	OK	 
REQUEST	193		Create Notification	1591090614744	1591090646183	OK	 
REQUEST	120		Create Notification	1591090622619	1591090646220	OK	 
REQUEST	186		Create Notification	1591090634565	1591090646221	OK	 
REQUEST	366		Logged	1591090615084	1591090646261	OK	 
REQUEST	645		Home	1591090634747	1591090646263	OK	 
REQUEST	212		List Notification Redirect 1	1591090634877	1591090646264	OK	 
REQUEST	298		List Notification	1591090610498	1591090646264	OK	 
REQUEST	642		Home	1591090634372	1591090646266	OK	 
REQUEST	100		Create Notification	1591090610496	1591090646266	OK	 
REQUEST	443		Logged Redirect 1	1591090634507	1591090646269	OK	 
REQUEST	555		Login	1591090634370	1591090646270	OK	 
REQUEST	292		New Notification	1591090634607	1591090646272	OK	 
USER	rendimiento09	732	START	1591090646350	1591090646350
REQUEST	299		List Notification	1591090610582	1591090646368	OK	 
REQUEST	129		Create Notification	1591090615427	1591090646370	OK	 
REQUEST	369		Logged	1591090615427	1591090646372	OK	 
REQUEST	380		Logged Redirect 1	1591090634879	1591090646373	OK	 
REQUEST	644		Home	1591090634613	1591090646376	OK	 
REQUEST	249		List Notification	1591090635036	1591090646377	OK	 
REQUEST	557		Login	1591090635036	1591090646378	OK	 
REQUEST	221		List Notification Redirect 1	1591090635100	1591090646379	OK	 
REQUEST	322		Logged Redirect 1	1591090634636	1591090646381	OK	 
REQUEST	564		Login	1591090635151	1591090646382	OK	 
REQUEST	648		Home	1591090635151	1591090646384	OK	 
REQUEST	384		Logged Redirect 1	1591090634996	1591090646386	OK	 
REQUEST	554		Login	1591090635330	1591090646386	OK	 
REQUEST	562		Login	1591090635330	1591090646388	OK	 
REQUEST	358		List Notification	1591090622483	1591090646436	OK	 
USER	rendimiento09	78	END	1591090559121	1591090646467
USER	rendimiento09	733	START	1591090646468	1591090646468
REQUEST	139		Create Notification	1591090624476	1591090646616	OK	 
USER	rendimiento09	734	START	1591090646617	1591090646617
REQUEST	216		List Notification	1591090612405	1591090646707	OK	 
REQUEST	649		Home	1591090635331	1591090646718	OK	 
REQUEST	267		New Notification	1591090635346	1591090646725	OK	 
REQUEST	251		List Notification	1591090634900	1591090646729	OK	 
REQUEST	251		List Notification Redirect 1	1591090646730	1591090646732	OK	 
REQUEST	251		New Notification	1591090646733	1591090646734	OK	 
USER	rendimiento09	735	START	1591090646737	1591090646737
REQUEST	251		New Notification Redirect 1	1591090646734	1591090646906	OK	 
REQUEST	563		Login	1591090635151	1591090646907	OK	 
REQUEST	48		Create Notification Redirect 1	1591090610712	1591090646929	OK	 
REQUEST	349		Logged	1591090611153	1591090646930	OK	 
REQUEST	179		New Notification	1591090635351	1591090646931	OK	 
USER	rendimiento09	736	START	1591090646932	1591090646932
REQUEST	282		List Notification	1591090623213	1591090646951	OK	 
REQUEST	387		Logged Redirect 1	1591090635456	1591090646975	OK	 
REQUEST	326		Logged Redirect 1	1591090635456	1591090646977	OK	 
REQUEST	217		List Notification Redirect 1	1591090635454	1591090646983	OK	 
USER	rendimiento09	737	START	1591090647023	1591090647023
REQUEST	145		Create Notification Redirect 1	1591090612538	1591090647067	OK	 
REQUEST	151		New Notification	1591090635495	1591090647133	OK	 
REQUEST	327		Logged Redirect 1	1591090635500	1591090647135	OK	 
REQUEST	350		Logged	1591090611153	1591090647137	OK	 
USER	rendimiento09	738	START	1591090647137	1591090647137
REQUEST	238		List Notification	1591090611191	1591090647141	OK	 
REQUEST	565		Login	1591090635648	1591090647142	OK	 
REQUEST	261		List Notification	1591090635649	1591090647142	OK	 
REQUEST	651		Home	1591090635649	1591090647144	OK	 
REQUEST	245		List Notification	1591090635651	1591090647145	OK	 
REQUEST	652		Home	1591090635653	1591090647147	OK	 
REQUEST	647		Home	1591090635037	1591090647148	OK	 
USER	rendimiento09	739	START	1591090647237	1591090647237
REQUEST	426		Logged	1591090624918	1591090647263	OK	 
REQUEST	199		List Notification	1591090622790	1591090647273	OK	 
REQUEST	561		Login	1591090635648	1591090647314	OK	 
USER	rendimiento09	740	START	1591090647367	1591090647367
REQUEST	257		List Notification	1591090613151	1591090647403	OK	 
REQUEST	427		Logged	1591090624978	1591090647420	OK	 
REQUEST	363		Logged	1591090615426	1591090647423	OK	 
USER	rendimiento09	741	START	1591090647494	1591090647494
USER	rendimiento09	742	START	1591090647642	1591090647642
USER	rendimiento09	116	END	1591090564157	1591090647676
USER	rendimiento09	118	END	1591090564445	1591090647677
USER	rendimiento09	743	START	1591090647736	1591090647736
REQUEST	308		List Notification	1591090624215	1591090647799	OK	 
REQUEST	434		Logged	1591090625026	1591090647800	OK	 
REQUEST	569		Login	1591090635810	1591090647801	OK	 
REQUEST	567		Login	1591090635811	1591090647802	OK	 
REQUEST	568		Login	1591090635811	1591090647803	OK	 
REQUEST	571		Login	1591090635813	1591090647804	OK	 
REQUEST	214		New Notification	1591090635907	1591090647808	OK	 
REQUEST	566		Login	1591090635648	1591090647812	OK	 
REQUEST	210		New Notification	1591090635939	1591090647816	OK	 
USER	rendimiento09	744	START	1591090647905	1591090647905
USER	rendimiento09	159	END	1591090569930	1591090647908
REQUEST	186		Create Notification Redirect 1	1591090646222	1591090647934	OK	 
REQUEST	432		Logged	1591090625297	1591090647934	OK	 
REQUEST	654		Home	1591090635867	1591090647938	OK	 
REQUEST	373		Logged	1591090616400	1591090647944	OK	 
REQUEST	373		Logged Redirect 1	1591090647944	1591090647948	OK	 
REQUEST	197		New Notification	1591090636004	1591090647954	OK	 
REQUEST	453		Logged Redirect 1	1591090636131	1591090647959	OK	 
USER	rendimiento09	72	END	1591090558311	1591090647998
REQUEST	372		Logged	1591090616650	1591090648041	OK	 
USER	rendimiento09	745	START	1591090648047	1591090648047
REQUEST	134		Create Notification Redirect 1	1591090630564	1591090648142	OK	 
REQUEST	168		Create Notification	1591090625028	1591090648142	OK	 
REQUEST	573		Login	1591090636116	1591090648145	OK	 
REQUEST	572		Login	1591090636117	1591090648145	OK	 
REQUEST	307		Logged Redirect 1	1591090636130	1591090648157	OK	 
REQUEST	655		Home	1591090636079	1591090648160	OK	 
REQUEST	293		List Notification	1591090635965	1591090648162	OK	 
REQUEST	293		List Notification Redirect 1	1591090648162	1591090648164	OK	 
REQUEST	570		Login	1591090635811	1591090648178	OK	 
REQUEST	650		Home	1591090635449	1591090648179	OK	 
USER	rendimiento09	746	START	1591090648200	1591090648200
USER	rendimiento09	747	START	1591090648304	1591090648304
REQUEST	353		Logged	1591090613064	1591090648466	OK	 
REQUEST	263		List Notification	1591090615426	1591090648468	OK	 
REQUEST	202		New Notification	1591090636168	1591090648469	OK	 
REQUEST	233		New Notification	1591090636173	1591090648471	OK	 
REQUEST	656		Home	1591090636238	1591090648471	OK	 
REQUEST	233		New Notification Redirect 1	1591090648471	1591090648472	OK	 
REQUEST	657		Home	1591090636391	1591090648473	OK	 
USER	rendimiento09	748	START	1591090648474	1591090648474
REQUEST	395		Logged Redirect 1	1591090636679	1591090648476	OK	 
REQUEST	250		New Notification	1591090636709	1591090648479	OK	 
REQUEST	253		New Notification	1591090636842	1591090648481	OK	 
REQUEST	315		Logged Redirect 1	1591090636869	1591090648482	OK	 
REQUEST	658		Home	1591090636554	1591090648483	OK	 
REQUEST	389		Logged Redirect 1	1591090636843	1591090648485	OK	 
REQUEST	661		Home	1591090636941	1591090648489	OK	 
REQUEST	660		Home	1591090636800	1591090648489	OK	 
REQUEST	659		Home	1591090636710	1591090648491	OK	 
REQUEST	575		Login	1591090637030	1591090648492	OK	 
REQUEST	286		List Notification	1591090636554	1591090648493	OK	 
REQUEST	574		Login	1591090636410	1591090648494	OK	 
REQUEST	662		Home	1591090637032	1591090648495	OK	 
REQUEST	663		Home	1591090637131	1591090648495	OK	 
REQUEST	388		Logged Redirect 1	1591090637222	1591090648498	OK	 
REQUEST	273		List Notification	1591090622972	1591090648593	OK	 
REQUEST	664		Home	1591090637306	1591090648624	OK	 
REQUEST	213		List Notification Redirect 1	1591090637355	1591090648626	OK	 
REQUEST	213		New Notification	1591090648626	1591090648627	OK	 
REQUEST	213		New Notification Redirect 1	1591090648628	1591090648631	OK	 
REQUEST	63		Create Notification Redirect 1	1591090630700	1591090648638	OK	 
REQUEST	435		Logged	1591090625511	1591090648638	OK	 
REQUEST	435		Logged Redirect 1	1591090648638	1591090648641	OK	 
REQUEST	576		Login	1591090637406	1591090648643	OK	 
REQUEST	173		New Notification	1591090637440	1591090648648	OK	 
USER	rendimiento09	749	START	1591090648699	1591090648699
REQUEST	109		Create Notification Redirect 1	1591090624587	1591090648754	OK	 
REQUEST	436		Logged	1591090625513	1591090648755	OK	 
REQUEST	172		Create Notification	1591090625514	1591090648756	OK	 
REQUEST	318		Logged Redirect 1	1591090637518	1591090648758	OK	 
REQUEST	254		New Notification	1591090637516	1591090648759	OK	 
REQUEST	666		Home	1591090637501	1591090648762	OK	 
REQUEST	667		Home	1591090637682	1591090648765	OK	 
REQUEST	668		Home	1591090637752	1591090648767	OK	 
REQUEST	578		Login	1591090638274	1591090648773	OK	 
REQUEST	321		Logged Redirect 1	1591090638168	1591090648822	OK	 
REQUEST	265		New Notification	1591090637512	1591090648823	OK	 
REQUEST	337		Logged Redirect 1	1591090637516	1591090648824	OK	 
USER	rendimiento09	750	START	1591090648834	1591090648834
REQUEST	577		Login	1591090637406	1591090648825	OK	 
REQUEST	665		Home	1591090637406	1591090648851	OK	 
REQUEST	255		New Notification	1591090638157	1591090648885	OK	 
REQUEST	671		Home	1591090638163	1591090648886	OK	 
REQUEST	229		New Notification	1591090638116	1591090648989	OK	 
REQUEST	669		Home	1591090638047	1591090648991	OK	 
REQUEST	95		Create Notification Redirect 1	1591090624529	1591090649010	OK	 
REQUEST	194		New Notification	1591090638327	1591090649013	OK	 
REQUEST	437		Logged	1591090625646	1591090649043	OK	 
REQUEST	670		Home	1591090638048	1591090649047	OK	 
USER	rendimiento09	126	END	1591090565566	1591090649118
REQUEST	653		Home	1591090635812	1591090649150	OK	 
REQUEST	53		Create Notification Redirect 1	1591090615495	1591090649210	OK	 
REQUEST	439		Logged	1591090625734	1591090649243	OK	 
REQUEST	291		List Notification	1591090625510	1591090649532	OK	 
REQUEST	673		Home	1591090638439	1591090649539	OK	 
REQUEST	290		List Notification	1591090625175	1591090649624	OK	 
REQUEST	244		List Notification Redirect 1	1591090638505	1591090649633	OK	 
REQUEST	579		Login	1591090638535	1591090649736	OK	 
REQUEST	672		Home	1591090638297	1591090649805	OK	 
REQUEST	580		Login	1591090638739	1591090649885	OK	 
REQUEST	675		Home	1591090638739	1591090649887	OK	 
REQUEST	412		Logged Redirect 1	1591090638767	1591090649890	OK	 
REQUEST	582		Login	1591090638739	1591090649890	OK	 
REQUEST	406		Logged Redirect 1	1591090638833	1591090649892	OK	 
REQUEST	677		Home	1591090638999	1591090649894	OK	 
REQUEST	676		Home	1591090638929	1591090649897	OK	 
REQUEST	231		List Notification Redirect 1	1591090639167	1591090649897	OK	 
REQUEST	471		Logged Redirect 1	1591090639169	1591090649900	OK	 
REQUEST	473		Logged Redirect 1	1591090639176	1591090649904	OK	 
REQUEST	678		Home	1591090639252	1591090649906	OK	 
REQUEST	239		Create Notification	1591090639255	1591090649907	OK	 
REQUEST	674		Home	1591090638613	1591090649912	OK	 
REQUEST	362		Logged	1591090615694	1591090649914	OK	 
REQUEST	466		Logged Redirect 1	1591090639175	1591090649915	OK	 
USER	rendimiento09	122	END	1591090565107	1591090649968
USER	rendimiento09	99	END	1591090561878	1591090649970
USER	rendimiento09	191	END	1591090574181	1591090649970
REQUEST	155		Create Notification	1591090616096	1591090650007	OK	 
REQUEST	168		Create Notification Redirect 1	1591090648142	1591090650037	OK	 
REQUEST	379		Logged	1591090617560	1591090650038	OK	 
USER	rendimiento09	94	END	1591090561259	1591090650056
REQUEST	102		Create Notification Redirect 1	1591090617379	1591090650074	OK	 
REQUEST	679		Home	1591090639350	1591090650105	OK	 
REQUEST	234		List Notification	1591090615550	1591090650245	OK	 
REQUEST	583		Login	1591090639593	1591090650262	OK	 
REQUEST	681		Home	1591090639593	1591090650269	OK	 
REQUEST	585		Login	1591090639593	1591090650273	OK	 
REQUEST	587		Login	1591090639596	1591090650274	OK	 
REQUEST	163		Create Notification	1591090639596	1591090650275	OK	 
REQUEST	584		Login	1591090639593	1591090650305	OK	 
REQUEST	680		Home	1591090639479	1591090650305	OK	 
REQUEST	174		List Notification	1591090616399	1591090650349	OK	 
REQUEST	438		Logged	1591090625735	1591090650350	OK	 
REQUEST	317		New Notification	1591090639625	1591090650353	OK	 
REQUEST	376		Logged	1591090617261	1591090650454	OK	 
REQUEST	143		Create Notification Redirect 1	1591090630704	1591090650575	OK	 
REQUEST	227		Create Notification	1591090626417	1591090650575	OK	 
REQUEST	589		Login	1591090639596	1591090650576	OK	 
REQUEST	147		Create Notification	1591090626946	1591090650578	OK	 
REQUEST	581		Login	1591090639596	1591090650577	OK	 
REQUEST	477		Logged Redirect 1	1591090639739	1591090650581	OK	 
REQUEST	260		New Notification	1591090639842	1591090650584	OK	 
REQUEST	377		List Notification	1591090637401	1591090650817	OK	 
REQUEST	148		Create Notification	1591090618854	1591090650819	OK	 
REQUEST	586		Login	1591090639697	1591090650819	OK	 
REQUEST	242		New Notification	1591090639879	1591090650824	OK	 
REQUEST	588		Login	1591090639981	1591090650826	OK	 
REQUEST	161		Create Notification	1591090618532	1591090651108	OK	 
REQUEST	247		List Notification	1591090615707	1591090651156	OK	 
REQUEST	532		Logged	1591090639984	1591090651170	OK	 
REQUEST	530		Logged	1591090640040	1591090651171	OK	 
USER	rendimiento09	100	END	1591090562007	1591090651210
REQUEST	530		Logged Redirect 1	1591090651171	1591090651226	OK	 
REQUEST	137		Create Notification Redirect 1	1591090617376	1591090651254	OK	 
REQUEST	403		Logged Redirect 1	1591090640390	1591090651317	OK	 
REQUEST	218		List Notification	1591090625799	1591090651500	OK	 
REQUEST	405		Logged Redirect 1	1591090640394	1591090651586	OK	 
REQUEST	469		Logged Redirect 1	1591090640395	1591090651588	OK	 
REQUEST	230		List Notification	1591090625735	1591090651638	OK	 
REQUEST	444		Logged	1591090627392	1591090651638	OK	 
REQUEST	152		Create Notification	1591090619740	1591090651639	OK	 
REQUEST	445		Logged	1591090627472	1591090651640	OK	 
REQUEST	683		Home	1591090639774	1591090651642	OK	 
REQUEST	452		Logged	1591090628253	1591090651642	OK	 
REQUEST	592		Login	1591090640405	1591090651645	OK	 
REQUEST	531		Logged	1591090640545	1591090651647	OK	 
REQUEST	595		Login	1591090640593	1591090651649	OK	 
REQUEST	535		Logged	1591090640597	1591090651650	OK	 
REQUEST	685		Home	1591090640041	1591090651651	OK	 
REQUEST	684		Home	1591090639878	1591090651654	OK	 
REQUEST	687		Home	1591090640659	1591090651654	OK	 
REQUEST	688		Home	1591090640593	1591090651658	OK	 
REQUEST	271		List Notification	1591090640694	1591090651660	OK	 
REQUEST	591		Login	1591090640694	1591090651661	OK	 
REQUEST	312		List Notification	1591090617745	1591090651690	OK	 
REQUEST	81		Create Notification	1591090619947	1591090651692	OK	 
REQUEST	463		Logged	1591090628342	1591090651692	OK	 
REQUEST	463		Logged Redirect 1	1591090651692	1591090651695	OK	 
REQUEST	596		Login	1591090641320	1591090651704	OK	 
REQUEST	692		Home	1591090641182	1591090651707	OK	 
REQUEST	178		New Notification	1591090641088	1591090651870	OK	 
REQUEST	594		Login	1591090640405	1591090651870	OK	 
REQUEST	682		Home	1591090639698	1591090651871	OK	 
REQUEST	690		Home	1591090641177	1591090651872	OK	 
REQUEST	357		List Notification	1591090626012	1591090651962	OK	 
REQUEST	455		Logged	1591090628253	1591090651968	OK	 
REQUEST	447		Logged	1591090628139	1591090651973	OK	 
REQUEST	695		Home	1591090641511	1591090651977	OK	 
REQUEST	331		Logged Redirect 1	1591090641569	1591090651979	OK	 
REQUEST	399		Logged	1591090620281	1591090651985	OK	 
REQUEST	185		New Notification	1591090641591	1591090651985	OK	 
REQUEST	593		Login	1591090640405	1591090651987	OK	 
REQUEST	153		New Notification Redirect 1	1591090641606	1591090651989	OK	 
REQUEST	689		Home	1591090640599	1591090651990	OK	 
REQUEST	697		Home	1591090641726	1591090651993	OK	 
REQUEST	691		Home	1591090641116	1591090651999	OK	 
REQUEST	699		Home	1591090641963	1591090652001	OK	 
REQUEST	170		New Notification	1591090642261	1591090652005	OK	 
USER	rendimiento09	48	END	1591090555126	1591090652011
REQUEST	278		New Notification	1591090641352	1591090652028	OK	 
REQUEST	590		Login	1591090640403	1591090652029	OK	 
REQUEST	686		Home	1591090640544	1591090652030	OK	 
REQUEST	694		Home	1591090641321	1591090652030	OK	 
REQUEST	416		Logged Redirect 1	1591090641966	1591090652044	OK	 
REQUEST	696		Home	1591090641570	1591090652045	OK	 
USER	rendimiento09	145	END	1591090568052	1591090652119
REQUEST	382		Logged	1591090618919	1591090652122	OK	 
REQUEST	700		Home	1591090642121	1591090652124	OK	 
REQUEST	275		List Notification	1591090642258	1591090652127	OK	 
REQUEST	149		New Notification Redirect 1	1591090641630	1591090652265	OK	 
REQUEST	165		New Notification Redirect 1	1591090641630	1591090652265	OK	 
REQUEST	181		New Notification	1591090641628	1591090652266	OK	 
REQUEST	189		Create Notification	1591090642258	1591090652267	OK	 
REQUEST	421		Logged Redirect 1	1591090641938	1591090652267	OK	 
REQUEST	693		Home	1591090641115	1591090652268	OK	 
REQUEST	701		Home	1591090642182	1591090652269	OK	 
REQUEST	79		Create Notification	1591090619947	1591090652361	OK	 
REQUEST	287		List Notification	1591090625800	1591090652372	OK	 
REQUEST	459		Logged	1591090628550	1591090652373	OK	 
REQUEST	248		New Notification	1591090642255	1591090652378	OK	 
REQUEST	324		Logged Redirect 1	1591090642287	1591090652380	OK	 
REQUEST	332		Logged Redirect 1	1591090642329	1591090652382	OK	 
REQUEST	702		Home	1591090642330	1591090652385	OK	 
REQUEST	698		Home	1591090641960	1591090652388	OK	 
REQUEST	597		Login	1591090642334	1591090652388	OK	 
REQUEST	115		Create Notification Redirect 1	1591090622416	1591090652644	OK	 
REQUEST	280		List Notification	1591090642521	1591090652645	OK	 
REQUEST	276		List Notification	1591090642522	1591090652646	OK	 
REQUEST	600		Login	1591090642523	1591090652648	OK	 
REQUEST	603		Login	1591090642524	1591090652649	OK	 
REQUEST	198		New Notification	1591090642566	1591090652650	OK	 
REQUEST	333		Logged Redirect 1	1591090642651	1591090652654	OK	 
REQUEST	598		Login	1591090642654	1591090652655	OK	 
REQUEST	222		List Notification	1591090625515	1591090652658	OK	 
REQUEST	124		Create Notification	1591090620975	1591090652673	OK	 
REQUEST	417		Logged Redirect 1	1591090642686	1591090652675	OK	 
REQUEST	705		Home	1591090642793	1591090652677	OK	 
REQUEST	226		New Notification	1591090642873	1591090652681	OK	 
REQUEST	330		Logged Redirect 1	1591090642883	1591090652683	OK	 
REQUEST	538		Logged	1591090642654	1591090652683	OK	 
REQUEST	391		Logged	1591090620019	1591090652688	OK	 
REQUEST	599		Login	1591090642418	1591090652689	OK	 
REQUEST	703		Home	1591090642521	1591090652690	OK	 
REQUEST	196		Create Notification	1591090643429	1591090652846	OK	 
REQUEST	284		New Notification	1591090643088	1591090652848	OK	 
REQUEST	232		New Notification	1591090643063	1591090652853	OK	 
REQUEST	539		Logged	1591090643802	1591090652854	OK	 
REQUEST	605		Login	1591090643867	1591090652855	OK	 
REQUEST	537		Logged	1591090643479	1591090652856	OK	 
REQUEST	601		Login	1591090643094	1591090652857	OK	 
REQUEST	338		Logged Redirect 1	1591090644100	1591090652858	OK	 
REQUEST	481		Logged Redirect 1	1591090644133	1591090652861	OK	 
REQUEST	111		Create Notification Redirect 1	1591090618469	1591090652863	OK	 
USER	rendimiento09	186	END	1591090573551	1591090652930
REQUEST	246		List Notification Redirect 1	1591090643019	1591090653006	OK	 
REQUEST	364		List Notification	1591090626230	1591090653015	OK	 
REQUEST	456		Logged	1591090629028	1591090653027	OK	 
REQUEST	462		Logged	1591090628986	1591090653029	OK	 
REQUEST	240		List Notification Redirect 1	1591090643075	1591090653029	OK	 
REQUEST	240		New Notification	1591090653030	1591090653032	OK	 
REQUEST	240		New Notification Redirect 1	1591090653033	1591090653035	OK	 
REQUEST	602		Login	1591090643569	1591090653038	OK	 
REQUEST	294		Create Notification	1591090643509	1591090653041	OK	 
REQUEST	462		Logged Redirect 1	1591090653029	1591090653068	OK	 
REQUEST	707		Home	1591090643054	1591090653070	OK	 
REQUEST	709		Home	1591090643256	1591090653073	OK	 
REQUEST	704		Home	1591090642656	1591090653091	OK	 
REQUEST	706		Home	1591090643053	1591090653093	OK	 
REQUEST	713		Home	1591090643737	1591090653096	OK	 
REQUEST	714		Home	1591090643867	1591090653101	OK	 
REQUEST	712		Home	1591090643634	1591090653103	OK	 
REQUEST	710		Home	1591090643367	1591090653107	OK	 
REQUEST	715		Home	1591090644007	1591090653109	OK	 
REQUEST	608		Login	1591090644310	1591090653112	OK	 
REQUEST	609		Login	1591090644380	1591090653135	OK	 
REQUEST	717		Home	1591090644381	1591090653137	OK	 
REQUEST	346		New Notification	1591090644394	1591090653140	OK	 
REQUEST	606		Login	1591090644310	1591090653140	OK	 
REQUEST	718		Home	1591090644464	1591090653142	OK	 
REQUEST	211		New Notification	1591090644512	1591090653145	OK	 
USER	rendimiento09	134	END	1591090566673	1591090653203
REQUEST	716		Home	1591090644178	1591090653345	OK	 
REQUEST	711		Home	1591090643489	1591090653346	OK	 
REQUEST	604		Login	1591090643569	1591090653346	OK	 
REQUEST	719		Home	1591090644632	1591090653346	OK	 
REQUEST	708		Home	1591090643138	1591090653346	OK	 
REQUEST	393		Logged	1591090620069	1591090653379	OK	 
REQUEST	303		List Notification	1591090627058	1591090653545	OK	 
REQUEST	720		Home	1591090644748	1591090653554	OK	 
REQUEST	721		Home	1591090644912	1591090653560	OK	 
USER	rendimiento09	63	END	1591090557131	1591090653602
REQUEST	256		List Notification	1591090619242	1591090653633	OK	 
REQUEST	413		Logged	1591090621872	1591090653634	OK	 
REQUEST	454		Logged	1591090629342	1591090653635	OK	 
REQUEST	723		Home	1591090645153	1591090653636	OK	 
REQUEST	274		List Notification Redirect 1	1591090645279	1591090653637	OK	 
REQUEST	454		Logged Redirect 1	1591090653636	1591090653639	OK	 
REQUEST	274		New Notification	1591090653638	1591090653641	OK	 
REQUEST	724		Home	1591090645280	1591090653642	OK	 
REQUEST	274		New Notification Redirect 1	1591090653641	1591090653642	OK	 
REQUEST	722		Home	1591090645006	1591090653645	OK	 
REQUEST	348		Logged Redirect 1	1591090645288	1591090653645	OK	 
REQUEST	422		Logged Redirect 1	1591090645367	1591090653650	OK	 
REQUEST	354		Logged Redirect 1	1591090645371	1591090653652	OK	 
REQUEST	355		New Notification	1591090645501	1591090653657	OK	 
REQUEST	347		Logged Redirect 1	1591090645524	1591090653658	OK	 
REQUEST	726		Home	1591090645491	1591090653663	OK	 
REQUEST	269		New Notification	1591090645616	1591090653667	OK	 
REQUEST	725		Home	1591090645382	1591090653669	OK	 
REQUEST	201		New Notification	1591090645716	1591090653685	OK	 
REQUEST	281		List Notification Redirect 1	1591090645719	1591090653687	OK	 
REQUEST	729		Home	1591090645882	1591090653692	OK	 
USER	rendimiento09	109	END	1591090563248	1591090653695
REQUEST	289		List Notification	1591090640404	1591090653736	OK	 
REQUEST	730		Home	1591090646038	1591090653754	OK	 
REQUEST	397		New Notification	1591090646179	1591090653808	OK	 
REQUEST	419		New Notification	1591090646265	1591090653811	OK	 
REQUEST	221		New Notification	1591090646380	1591090653811	OK	 
REQUEST	610		Login	1591090646123	1591090653812	OK	 
REQUEST	611		Login	1591090646267	1591090653812	OK	 
REQUEST	612		Login	1591090646351	1591090653813	OK	 
REQUEST	352		Logged Redirect 1	1591090645369	1591090653838	OK	 
REQUEST	464		Logged	1591090629426	1591090653839	OK	 
REQUEST	728		Home	1591090645800	1591090653840	OK	 
REQUEST	343		Logged Redirect 1	1591090645176	1591090653869	OK	 
REQUEST	727		Home	1591090645626	1591090653870	OK	 
REQUEST	607		Login	1591090645446	1591090653871	OK	 
REQUEST	215		New Notification	1591090644832	1591090653872	OK	 
REQUEST	415		Logged Redirect 1	1591090645871	1591090653874	OK	 
REQUEST	392		Logged	1591090620211	1591090653923	OK	 
REQUEST	70		Create Notification	1591090621701	1591090653960	OK	 
REQUEST	156		Create Notification	1591090620069	1591090653997	OK	 
REQUEST	298		New Notification	1591090646265	1591090654014	OK	 
REQUEST	366		Logged Redirect 1	1591090646262	1591090654017	OK	 
USER	rendimiento09	95	END	1591090561377	1591090654035
REQUEST	84		Create Notification Redirect 1	1591090619151	1591090654102	OK	 
REQUEST	474		Logged	1591090629584	1591090654103	OK	 
REQUEST	474		Logged Redirect 1	1591090654103	1591090654105	OK	 
REQUEST	358		New Notification	1591090646685	1591090654109	OK	 
REQUEST	734		Home	1591090646618	1591090654120	OK	 
REQUEST	733		Home	1591090646468	1591090654129	OK	 
REQUEST	169		Create Notification	1591090621588	1591090654171	OK	 
REQUEST	177		Create Notification Redirect 1	1591090620772	1591090654171	OK	 
REQUEST	369		Logged Redirect 1	1591090646372	1591090654172	OK	 
REQUEST	731		Home	1591090646165	1591090654205	OK	 
REQUEST	216		New Notification	1591090646836	1591090654210	OK	 
USER	rendimiento09	53	END	1591090555759	1591090654245
REQUEST	81		Create Notification Redirect 1	1591090651692	1591090654282	OK	 
REQUEST	157		Create Notification	1591090621531	1591090654286	OK	 
REQUEST	91		Create Notification	1591090621811	1591090654291	OK	 
REQUEST	411		Logged	1591090622046	1591090654293	OK	 
REQUEST	542		Logged	1591090646468	1591090654295	OK	 
REQUEST	203		Create Notification	1591090646691	1591090654298	OK	 
REQUEST	212		New Notification	1591090646264	1591090654469	OK	 
REQUEST	113		Create Notification	1591090621531	1591090654489	OK	 
REQUEST	345		Logged Redirect 1	1591090646182	1591090654490	OK	 
REQUEST	465		Logged	1591090629705	1591090654490	OK	 
REQUEST	410		Logged	1591090621870	1591090654632	OK	 
REQUEST	410		Logged Redirect 1	1591090654632	1591090654633	OK	 
REQUEST	351		List Notification	1591090640598	1591090654667	OK	 
REQUEST	478		Logged	1591090630910	1591090654667	OK	 
REQUEST	478		Logged Redirect 1	1591090654667	1591090654670	OK	 
REQUEST	249		List Notification Redirect 1	1591090646377	1591090654769	OK	 
REQUEST	732		Home	1591090646351	1591090654770	OK	 
REQUEST	299		New Notification	1591090646615	1591090654786	OK	 
REQUEST	135		Create Notification	1591090646086	1591090654873	OK	 
USER	rendimiento09	102	END	1591090562300	1591090654987
USER	rendimiento09	168	END	1591090571135	1591090654998
REQUEST	192		List Notification	1591090628794	1591090655014	OK	 
REQUEST	243		Create Notification	1591090632019	1591090655015	OK	 
USER	rendimiento09	155	END	1591090569527	1591090655019
REQUEST	294		Create Notification Redirect 1	1591090653041	1591090655046	OK	 
REQUEST	735		Home	1591090646737	1591090655057	OK	 
REQUEST	349		Logged Redirect 1	1591090646930	1591090655061	OK	 
REQUEST	179		New Notification Redirect 1	1591090646931	1591090655062	OK	 
REQUEST	613		Login	1591090646932	1591090655062	OK	 
REQUEST	217		New Notification	1591090646983	1591090655067	OK	 
REQUEST	295		List Notification	1591090647022	1591090655070	OK	 
