ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.rendimiento18	rendimiento18	1591119158689	 	3.3.1
REQUEST	245		Logged	1591119172732	1591119173370	OK	 
REQUEST	245		Logged Redirect 1	1591119173371	1591119173373	OK	 
REQUEST	1079		Home	1591119172580	1591119173379	OK	 
REQUEST	251		Logged	1591119172791	1591119173381	OK	 
REQUEST	259		Logged	1591119172864	1591119173382	OK	 
REQUEST	248		Logged	1591119172784	1591119173384	OK	 
REQUEST	653		Login	1591119172632	1591119173385	OK	 
REQUEST	689		Login	1591119172911	1591119173385	OK	 
REQUEST	659		Login	1591119172732	1591119173387	OK	 
REQUEST	676		Login	1591119172901	1591119173388	OK	 
REQUEST	673		Login	1591119172866	1591119173389	OK	 
REQUEST	644		Login	1591119172606	1591119173392	OK	 
REQUEST	265		Logged	1591119172912	1591119173394	OK	 
REQUEST	229		Logged	1591119172587	1591119173396	OK	 
REQUEST	1038		Home	1591119172497	1591119173398	OK	 
REQUEST	242		Logged	1591119172642	1591119173400	OK	 
REQUEST	238		Logged	1591119172615	1591119173401	OK	 
REQUEST	639		Login	1591119172496	1591119173404	OK	 
REQUEST	1099		Home	1591119172794	1591119173406	OK	 
REQUEST	678		Login	1591119172914	1591119173406	OK	 
REQUEST	651		Login	1591119172621	1591119173409	OK	 
REQUEST	1089		Home	1591119172640	1591119173412	OK	 
REQUEST	252		Logged	1591119172796	1591119173413	OK	 
REQUEST	1090		Home	1591119172643	1591119173416	OK	 
REQUEST	252		Logged Redirect 1	1591119173414	1591119173419	OK	 
REQUEST	234		Logged Redirect 1	1591119173004	1591119173421	OK	 
REQUEST	250		Logged Redirect 1	1591119173008	1591119173423	OK	 
REQUEST	225		Logged Redirect 1	1591119173015	1591119173427	OK	 
REQUEST	221		Logged Redirect 1	1591119172954	1591119173430	OK	 
REQUEST	255		Logged Redirect 1	1591119173022	1591119173433	OK	 
REQUEST	214		Logged Redirect 1	1591119172955	1591119173436	OK	 
REQUEST	260		Logged Redirect 1	1591119173030	1591119173438	OK	 
REQUEST	262		Logged Redirect 1	1591119173033	1591119173441	OK	 
REQUEST	263		Logged Redirect 1	1591119173035	1591119173444	OK	 
REQUEST	213		Logged Redirect 1	1591119172962	1591119173447	OK	 
REQUEST	231		Logged Redirect 1	1591119173077	1591119173449	OK	 
REQUEST	264		Logged Redirect 1	1591119173078	1591119173452	OK	 
REQUEST	212		Logged Redirect 1	1591119172982	1591119173455	OK	 
REQUEST	216		Logged Redirect 1	1591119172986	1591119173457	OK	 
REQUEST	256		Logged Redirect 1	1591119173005	1591119173460	OK	 
REQUEST	219		Logged Redirect 1	1591119172989	1591119173463	OK	 
REQUEST	218		Logged Redirect 1	1591119172989	1591119173465	OK	 
REQUEST	211		Logged Redirect 1	1591119172992	1591119173468	OK	 
REQUEST	215		Logged Redirect 1	1591119172992	1591119173470	OK	 
REQUEST	261		Logged Redirect 1	1591119173280	1591119173473	OK	 
REQUEST	226		Logged Redirect 1	1591119173301	1591119173478	OK	 
REQUEST	223		Logged Redirect 1	1591119173305	1591119173481	OK	 
REQUEST	257		Logged Redirect 1	1591119173317	1591119173484	OK	 
REQUEST	248		Logged Redirect 1	1591119173384	1591119173488	OK	 
REQUEST	251		Logged Redirect 1	1591119173381	1591119173490	OK	 
REQUEST	259		Logged Redirect 1	1591119173383	1591119173494	OK	 
REQUEST	265		Logged Redirect 1	1591119173395	1591119173496	OK	 
REQUEST	229		Logged Redirect 1	1591119173397	1591119173499	OK	 
REQUEST	242		Logged Redirect 1	1591119173400	1591119173502	OK	 
REQUEST	238		Logged Redirect 1	1591119173402	1591119173504	OK	 
REQUEST	156		Logged	1591119171741	1591119173509	OK	 
REQUEST	156		Logged Redirect 1	1591119173510	1591119173530	OK	 
REQUEST	109		Logged Redirect 1	1591119172945	1591119173533	OK	 
REQUEST	158		Logged	1591119171742	1591119173536	OK	 
REQUEST	158		Logged Redirect 1	1591119173537	1591119173539	OK	 
REQUEST	49		Logged	1591119171736	1591119173542	OK	 
REQUEST	100		Logged	1591119171737	1591119173544	OK	 
REQUEST	100		Logged Redirect 1	1591119173545	1591119173549	OK	 
USER	rendimiento18	1115	START	1591119173550	1591119173550
REQUEST	49		Logged Redirect 1	1591119173542	1591119173555	OK	 
REQUEST	1115		Home	1591119173551	1591119173557	OK	 
USER	rendimiento18	1116	START	1591119173558	1591119173558
USER	rendimiento18	1117	START	1591119173566	1591119173566
USER	rendimiento18	1118	START	1591119173570	1591119173570
USER	rendimiento18	1119	START	1591119173573	1591119173573
REQUEST	269		Logged	1591119173560	1591119173582	OK	 
REQUEST	681		Login	1591119173578	1591119173582	OK	 
REQUEST	270		Logged	1591119173565	1591119173585	OK	 
REQUEST	269		Logged Redirect 1	1591119173583	1591119173587	OK	 
REQUEST	683		Login	1591119173579	1591119173589	OK	 
REQUEST	1117		Home	1591119173567	1591119173593	OK	 
REQUEST	270		Logged Redirect 1	1591119173585	1591119173593	OK	 
REQUEST	680		Login	1591119173577	1591119173596	OK	 
REQUEST	695		Login	1591119173580	1591119173598	OK	 
REQUEST	273		Logged	1591119173573	1591119173600	OK	 
REQUEST	271		Logged	1591119173570	1591119173602	OK	 
REQUEST	693		Login	1591119173579	1591119173605	OK	 
REQUEST	682		Login	1591119173578	1591119173605	OK	 
REQUEST	267		Logged	1591119173566	1591119173608	OK	 
REQUEST	1118		Home	1591119173572	1591119173611	OK	 
REQUEST	691		Login	1591119173574	1591119173612	OK	 
REQUEST	267		Logged Redirect 1	1591119173608	1591119173613	OK	 
REQUEST	692		Login	1591119173577	1591119173616	OK	 
REQUEST	268		Logged	1591119173568	1591119173619	OK	 
REQUEST	272		Logged	1591119173570	1591119173621	OK	 
REQUEST	266		Logged	1591119173571	1591119173624	OK	 
REQUEST	266		Logged Redirect 1	1591119173624	1591119173627	OK	 
REQUEST	679		Login	1591119173576	1591119173630	OK	 
REQUEST	694		Login	1591119173577	1591119173632	OK	 
REQUEST	1116		Home	1591119173562	1591119173636	OK	 
REQUEST	273		Logged Redirect 1	1591119173600	1591119173639	OK	 
REQUEST	271		Logged Redirect 1	1591119173603	1591119173641	OK	 
REQUEST	268		Logged Redirect 1	1591119173619	1591119173645	OK	 
REQUEST	272		Logged Redirect 1	1591119173621	1591119173647	OK	 
REQUEST	1119		Home	1591119173574	1591119173649	OK	 
REQUEST	696		Login	1591119173652	1591119173653	OK	 
REQUEST	684		Login	1591119173655	1591119173657	OK	 
REQUEST	697		Login	1591119173659	1591119173662	OK	 
REQUEST	685		Login	1591119173664	1591119173665	OK	 
REQUEST	698		Login	1591119173668	1591119173670	OK	 
REQUEST	274		Logged	1591119173672	1591119173674	OK	 
REQUEST	274		Logged Redirect 1	1591119173674	1591119173678	OK	 
USER	rendimiento18	1120	START	1591119173680	1591119173680
REQUEST	1120		Home	1591119173680	1591119173688	OK	 
REQUEST	686		Login	1591119173690	1591119173692	OK	 
REQUEST	699		Login	1591119173695	1591119173697	OK	 
REQUEST	687		Login	1591119173699	1591119173701	OK	 
USER	rendimiento18	1121	START	1591119173703	1591119173703
REQUEST	1121		Home	1591119173704	1591119173709	OK	 
REQUEST	700		Login	1591119173712	1591119173713	OK	 
REQUEST	275		Logged	1591119173716	1591119173718	OK	 
REQUEST	275		Logged Redirect 1	1591119173718	1591119173720	OK	 
USER	rendimiento18	1122	START	1591119173722	1591119173722
REQUEST	1122		Home	1591119173723	1591119173729	OK	 
REQUEST	701		Login	1591119173731	1591119173734	OK	 
USER	rendimiento18	1123	START	1591119173738	1591119173738
REQUEST	276		Logged	1591119173736	1591119173744	OK	 
REQUEST	276		Logged Redirect 1	1591119173744	1591119173747	OK	 
REQUEST	1123		Home	1591119173738	1591119173751	OK	 
REQUEST	702		Login	1591119173753	1591119173755	OK	 
REQUEST	277		Logged	1591119173758	1591119173761	OK	 
REQUEST	277		Logged Redirect 1	1591119173762	1591119173764	OK	 
REQUEST	278		Logged	1591119173767	1591119173769	OK	 
REQUEST	278		Logged Redirect 1	1591119173769	1591119173772	OK	 
USER	rendimiento18	1124	START	1591119173775	1591119173775
REQUEST	1124		Home	1591119173775	1591119173783	OK	 
REQUEST	703		Login	1591119173780	1591119173786	OK	 
REQUEST	704		Login	1591119173788	1591119173791	OK	 
REQUEST	279		Logged	1591119173793	1591119173796	OK	 
USER	rendimiento18	1125	START	1591119173796	1591119173796
REQUEST	279		Logged Redirect 1	1591119173797	1591119173803	OK	 
REQUEST	1125		Home	1591119173797	1591119173807	OK	 
REQUEST	705		Login	1591119173809	1591119173812	OK	 
REQUEST	280		Logged	1591119173814	1591119173817	OK	 
REQUEST	280		Logged Redirect 1	1591119173817	1591119173820	OK	 
USER	rendimiento18	1126	START	1591119173822	1591119173822
REQUEST	1126		Home	1591119173822	1591119173829	OK	 
REQUEST	706		Login	1591119173831	1591119173834	OK	 
REQUEST	281		Logged	1591119173836	1591119173838	OK	 
REQUEST	281		Logged Redirect 1	1591119173839	1591119173841	OK	 
USER	rendimiento18	1127	START	1591119173843	1591119173843
REQUEST	1127		Home	1591119173843	1591119173848	OK	 
REQUEST	707		Login	1591119173850	1591119173852	OK	 
REQUEST	282		Logged	1591119173854	1591119173857	OK	 
REQUEST	282		Logged Redirect 1	1591119173857	1591119173860	OK	 
USER	rendimiento18	1128	START	1591119173858	1591119173858
REQUEST	1128		Home	1591119173861	1591119173868	OK	 
REQUEST	283		Logged	1591119173870	1591119173872	OK	 
USER	rendimiento18	1129	START	1591119173872	1591119173872
REQUEST	283		Logged Redirect 1	1591119173873	1591119173885	OK	 
REQUEST	1129		Home	1591119173875	1591119173888	OK	 
REQUEST	708		Login	1591119173887	1591119173890	OK	 
USER	rendimiento18	1130	START	1591119173891	1591119173891
REQUEST	284		Logged	1591119173891	1591119173895	OK	 
REQUEST	1130		Home	1591119173892	1591119173898	OK	 
REQUEST	284		Logged Redirect 1	1591119173896	1591119173899	OK	 
REQUEST	709		Login	1591119173900	1591119173903	OK	 
REQUEST	710		Login	1591119173901	1591119173904	OK	 
USER	rendimiento18	1131	START	1591119173904	1591119173904
REQUEST	285		Logged	1591119173905	1591119173907	OK	 
REQUEST	1131		Home	1591119173905	1591119173910	OK	 
REQUEST	285		Logged Redirect 1	1591119173908	1591119173910	OK	 
USER	rendimiento18	1132	START	1591119173912	1591119173912
REQUEST	711		Login	1591119173913	1591119173915	OK	 
REQUEST	1132		Home	1591119173912	1591119173918	OK	 
REQUEST	286		Logged	1591119173917	1591119173920	OK	 
USER	rendimiento18	1133	START	1591119173919	1591119173919
REQUEST	286		Logged Redirect 1	1591119173920	1591119173924	OK	 
REQUEST	1133		Home	1591119173920	1591119173925	OK	 
REQUEST	712		Login	1591119173927	1591119173929	OK	 
REQUEST	287		Logged	1591119173928	1591119173931	OK	 
USER	rendimiento18	1134	START	1591119173931	1591119173931
REQUEST	287		Logged Redirect 1	1591119173932	1591119173935	OK	 
REQUEST	1134		Home	1591119173931	1591119173937	OK	 
REQUEST	713		Login	1591119173936	1591119173939	OK	 
USER	rendimiento18	1135	START	1591119173941	1591119173941
REQUEST	288		Logged	1591119173940	1591119173944	OK	 
REQUEST	1135		Home	1591119173941	1591119173948	OK	 
REQUEST	288		Logged Redirect 1	1591119173944	1591119173950	OK	 
REQUEST	714		Login	1591119173950	1591119173952	OK	 
REQUEST	289		Logged	1591119173953	1591119173954	OK	 
USER	rendimiento18	1136	START	1591119173956	1591119173956
REQUEST	289		Logged Redirect 1	1591119173955	1591119173960	OK	 
REQUEST	1136		Home	1591119173956	1591119173962	OK	 
REQUEST	715		Login	1591119173964	1591119173966	OK	 
REQUEST	290		Logged	1591119173965	1591119173968	OK	 
USER	rendimiento18	1137	START	1591119173967	1591119173967
REQUEST	290		Logged Redirect 1	1591119173968	1591119173973	OK	 
REQUEST	1137		Home	1591119173969	1591119173973	OK	 
USER	rendimiento18	1138	START	1591119173975	1591119173975
REQUEST	291		Logged	1591119173975	1591119173980	OK	 
REQUEST	716		Login	1591119173975	1591119173981	OK	 
REQUEST	1138		Home	1591119173976	1591119173984	OK	 
REQUEST	291		Logged Redirect 1	1591119173980	1591119173985	OK	 
REQUEST	717		Login	1591119173985	1591119173987	OK	 
USER	rendimiento18	1139	START	1591119173988	1591119173988
REQUEST	292		Logged	1591119173989	1591119173991	OK	 
REQUEST	1139		Home	1591119173989	1591119173994	OK	 
REQUEST	292		Logged Redirect 1	1591119173992	1591119173994	OK	 
REQUEST	293		Logged	1591119173996	1591119173999	OK	 
REQUEST	294		Logged	1591119173997	1591119174000	OK	 
REQUEST	293		Logged Redirect 1	1591119173999	1591119174004	OK	 
REQUEST	294		Logged Redirect 1	1591119174001	1591119174005	OK	 
USER	rendimiento18	1140	START	1591119174006	1591119174006
REQUEST	718		Login	1591119174007	1591119174009	OK	 
REQUEST	1140		Home	1591119174006	1591119174012	OK	 
USER	rendimiento18	1141	START	1591119174013	1591119174013
REQUEST	719		Login	1591119174011	1591119174016	OK	 
REQUEST	1141		Home	1591119174014	1591119174018	OK	 
REQUEST	720		Login	1591119174018	1591119174020	OK	 
REQUEST	295		Logged	1591119174021	1591119174023	OK	 
REQUEST	295		Logged Redirect 1	1591119174023	1591119174026	OK	 
USER	rendimiento18	1142	START	1591119174025	1591119174025
REQUEST	1142		Home	1591119174026	1591119174031	OK	 
REQUEST	721		Login	1591119174031	1591119174033	OK	 
USER	rendimiento18	1143	START	1591119174034	1591119174034
REQUEST	296		Logged	1591119174034	1591119174037	OK	 
REQUEST	296		Logged Redirect 1	1591119174038	1591119174040	OK	 
REQUEST	1143		Home	1591119174034	1591119174040	OK	 
REQUEST	722		Login	1591119174041	1591119174044	OK	 
REQUEST	297		Logged	1591119174042	1591119174044	OK	 
REQUEST	297		Logged Redirect 1	1591119174044	1591119174046	OK	 
USER	rendimiento18	1144	START	1591119174047	1591119174047
REQUEST	723		Login	1591119174048	1591119174050	OK	 
REQUEST	1144		Home	1591119174048	1591119174053	OK	 
REQUEST	298		Logged	1591119174052	1591119174055	OK	 
USER	rendimiento18	1145	START	1591119174056	1591119174056
REQUEST	298		Logged Redirect 1	1591119174055	1591119174060	OK	 
REQUEST	1145		Home	1591119174056	1591119174063	OK	 
REQUEST	724		Login	1591119174061	1591119174063	OK	 
USER	rendimiento18	1146	START	1591119174065	1591119174065
REQUEST	299		Logged	1591119174065	1591119174069	OK	 
REQUEST	1146		Home	1591119174066	1591119174071	OK	 
REQUEST	299		Logged Redirect 1	1591119174069	1591119174074	OK	 
REQUEST	725		Login	1591119174073	1591119174076	OK	 
REQUEST	300		Logged	1591119174077	1591119174079	OK	 
REQUEST	300		Logged Redirect 1	1591119174079	1591119174082	OK	 
USER	rendimiento18	1147	START	1591119174083	1591119174083
REQUEST	1147		Home	1591119174084	1591119174088	OK	 
USER	rendimiento18	1148	START	1591119174092	1591119174092
REQUEST	301		Logged	1591119174092	1591119174096	OK	 
REQUEST	726		Login	1591119174092	1591119174096	OK	 
REQUEST	1148		Home	1591119174093	1591119174099	OK	 
REQUEST	301		Logged Redirect 1	1591119174097	1591119174099	OK	 
REQUEST	727		Login	1591119174101	1591119174103	OK	 
REQUEST	302		Logged	1591119174102	1591119174104	OK	 
USER	rendimiento18	1149	START	1591119174106	1591119174106
REQUEST	302		Logged Redirect 1	1591119174105	1591119174107	OK	 
REQUEST	1149		Home	1591119174107	1591119174111	OK	 
REQUEST	728		Login	1591119174109	1591119174111	OK	 
USER	rendimiento18	1150	START	1591119174113	1591119174113
REQUEST	303		Logged	1591119174113	1591119174116	OK	 
REQUEST	1150		Home	1591119174114	1591119174119	OK	 
REQUEST	303		Logged Redirect 1	1591119174116	1591119174120	OK	 
REQUEST	729		Login	1591119174117	1591119174121	OK	 
USER	rendimiento18	1151	START	1591119174123	1591119174123
REQUEST	304		Logged	1591119174123	1591119174126	OK	 
REQUEST	1151		Home	1591119174124	1591119174129	OK	 
REQUEST	304		Logged Redirect 1	1591119174127	1591119174133	OK	 
REQUEST	730		Login	1591119174131	1591119174133	OK	 
REQUEST	305		Logged	1591119174135	1591119174137	OK	 
REQUEST	306		Logged	1591119174136	1591119174139	OK	 
REQUEST	306		Logged Redirect 1	1591119174139	1591119174141	OK	 
USER	rendimiento18	1152	START	1591119174142	1591119174142
REQUEST	305		Logged Redirect 1	1591119174137	1591119174144	OK	 
REQUEST	1152		Home	1591119174143	1591119174148	OK	 
REQUEST	731		Login	1591119174151	1591119174152	OK	 
REQUEST	483		Login	1591119171735	1591119174166	OK	 
USER	rendimiento18	1154	START	1591119174167	1591119174167
USER	rendimiento18	1155	START	1591119174167	1591119174167
USER	rendimiento18	1156	START	1591119174167	1591119174167
USER	rendimiento18	1157	START	1591119174168	1591119174168
USER	rendimiento18	1158	START	1591119174168	1591119174168
USER	rendimiento18	1159	START	1591119174168	1591119174168
USER	rendimiento18	1164	START	1591119174168	1591119174168
USER	rendimiento18	1165	START	1591119174168	1591119174168
USER	rendimiento18	1160	START	1591119174168	1591119174168
USER	rendimiento18	1166	START	1591119174168	1591119174168
USER	rendimiento18	1161	START	1591119174168	1591119174168
USER	rendimiento18	1167	START	1591119174168	1591119174168
USER	rendimiento18	1162	START	1591119174169	1591119174169
USER	rendimiento18	1168	START	1591119174169	1591119174169
USER	rendimiento18	1163	START	1591119174169	1591119174169
USER	rendimiento18	1169	START	1591119174169	1591119174169
USER	rendimiento18	1170	START	1591119174169	1591119174169
USER	rendimiento18	1171	START	1591119174169	1591119174169
USER	rendimiento18	1172	START	1591119174169	1591119174169
USER	rendimiento18	1173	START	1591119174169	1591119174169
USER	rendimiento18	1174	START	1591119174170	1591119174170
USER	rendimiento18	1175	START	1591119174170	1591119174170
USER	rendimiento18	1176	START	1591119174170	1591119174170
USER	rendimiento18	1177	START	1591119174170	1591119174170
USER	rendimiento18	1178	START	1591119174170	1591119174170
USER	rendimiento18	1179	START	1591119174170	1591119174170
USER	rendimiento18	1180	START	1591119174171	1591119174171
USER	rendimiento18	1181	START	1591119174171	1591119174171
USER	rendimiento18	1182	START	1591119174171	1591119174171
USER	rendimiento18	1183	START	1591119174171	1591119174171
USER	rendimiento18	1184	START	1591119174171	1591119174171
USER	rendimiento18	1185	START	1591119174171	1591119174171
USER	rendimiento18	1186	START	1591119174171	1591119174171
USER	rendimiento18	1187	START	1591119174172	1591119174172
USER	rendimiento18	1188	START	1591119174172	1591119174172
USER	rendimiento18	1189	START	1591119174172	1591119174172
USER	rendimiento18	1190	START	1591119174172	1591119174172
USER	rendimiento18	1191	START	1591119174172	1591119174172
USER	rendimiento18	1192	START	1591119174172	1591119174172
USER	rendimiento18	1202	START	1591119174173	1591119174173
USER	rendimiento18	1193	START	1591119174173	1591119174173
USER	rendimiento18	1203	START	1591119174173	1591119174173
USER	rendimiento18	1194	START	1591119174173	1591119174173
USER	rendimiento18	1204	START	1591119174173	1591119174173
USER	rendimiento18	1205	START	1591119174173	1591119174173
USER	rendimiento18	1206	START	1591119174173	1591119174173
USER	rendimiento18	1208	START	1591119174173	1591119174173
USER	rendimiento18	1207	START	1591119174173	1591119174173
USER	rendimiento18	1210	START	1591119174174	1591119174174
USER	rendimiento18	1209	START	1591119174174	1591119174174
USER	rendimiento18	1195	START	1591119174174	1591119174174
USER	rendimiento18	1211	START	1591119174174	1591119174174
USER	rendimiento18	1196	START	1591119174174	1591119174174
USER	rendimiento18	1212	START	1591119174174	1591119174174
USER	rendimiento18	1213	START	1591119174174	1591119174174
USER	rendimiento18	1216	START	1591119174174	1591119174174
USER	rendimiento18	1215	START	1591119174174	1591119174174
USER	rendimiento18	1214	START	1591119174174	1591119174174
USER	rendimiento18	1217	START	1591119174175	1591119174175
USER	rendimiento18	1197	START	1591119174175	1591119174175
USER	rendimiento18	1198	START	1591119174175	1591119174175
USER	rendimiento18	1218	START	1591119174175	1591119174175
USER	rendimiento18	1199	START	1591119174175	1591119174175
USER	rendimiento18	1200	START	1591119174175	1591119174175
USER	rendimiento18	1201	START	1591119174175	1591119174175
USER	rendimiento18	1219	START	1591119174175	1591119174175
USER	rendimiento18	1220	START	1591119174175	1591119174175
USER	rendimiento18	1221	START	1591119174175	1591119174175
USER	rendimiento18	1222	START	1591119174176	1591119174176
USER	rendimiento18	1223	START	1591119174176	1591119174176
USER	rendimiento18	1224	START	1591119174176	1591119174176
USER	rendimiento18	1225	START	1591119174176	1591119174176
USER	rendimiento18	1226	START	1591119174176	1591119174176
USER	rendimiento18	1227	START	1591119174176	1591119174176
USER	rendimiento18	1153	START	1591119174167	1591119174167
REQUEST	733		Login	1591119174167	1591119174212	OK	 
REQUEST	588		Login	1591119171742	1591119174213	OK	 
REQUEST	1173		Home	1591119174170	1591119174217	OK	 
REQUEST	368		Logged	1591119174177	1591119174218	OK	 
REQUEST	358		Logged	1591119174177	1591119174219	OK	 
REQUEST	358		Logged Redirect 1	1591119174219	1591119174222	OK	 
REQUEST	371		Logged	1591119174177	1591119174222	OK	 
REQUEST	786		Login	1591119174177	1591119174223	OK	 
REQUEST	371		Logged Redirect 1	1591119174222	1591119174224	OK	 
REQUEST	773		Login	1591119174175	1591119174225	OK	 
REQUEST	785		Login	1591119174177	1591119174226	OK	 
REQUEST	736		Login	1591119174168	1591119174226	OK	 
REQUEST	320		Logged	1591119174170	1591119174227	OK	 
REQUEST	754		Login	1591119174171	1591119174227	OK	 
REQUEST	771		Login	1591119174175	1591119174228	OK	 
REQUEST	757		Login	1591119174171	1591119174229	OK	 
REQUEST	370		Logged	1591119174177	1591119174230	OK	 
REQUEST	735		Login	1591119174168	1591119174230	OK	 
REQUEST	320		Logged Redirect 1	1591119174227	1591119174232	OK	 
REQUEST	1157		Home	1591119174168	1591119174232	OK	 
REQUEST	314		Logged	1591119174169	1591119174234	OK	 
REQUEST	311		Logged	1591119174168	1591119174234	OK	 
REQUEST	781		Login	1591119174176	1591119174235	OK	 
REQUEST	314		Logged Redirect 1	1591119174234	1591119174236	OK	 
REQUEST	360		Logged	1591119174177	1591119174237	OK	 
REQUEST	345		Logged	1591119174174	1591119174238	OK	 
REQUEST	749		Login	1591119174170	1591119174238	OK	 
REQUEST	337		Logged	1591119174172	1591119174239	OK	 
REQUEST	363		Logged	1591119174177	1591119174240	OK	 
REQUEST	761		Login	1591119174172	1591119174240	OK	 
REQUEST	345		Logged Redirect 1	1591119174238	1591119174242	OK	 
REQUEST	363		Logged Redirect 1	1591119174240	1591119174242	OK	 
REQUEST	752		Login	1591119174170	1591119174243	OK	 
REQUEST	327		Logged	1591119174171	1591119174244	OK	 
REQUEST	784		Login	1591119174177	1591119174244	OK	 
REQUEST	327		Logged Redirect 1	1591119174244	1591119174247	OK	 
REQUEST	794		Login	1591119174177	1591119174247	OK	 
REQUEST	755		Login	1591119174171	1591119174248	OK	 
REQUEST	357		Logged	1591119174177	1591119174249	OK	 
REQUEST	315		Logged	1591119174169	1591119174249	OK	 
REQUEST	365		Logged	1591119174177	1591119174250	OK	 
REQUEST	357		Logged Redirect 1	1591119174249	1591119174251	OK	 
REQUEST	365		Logged Redirect 1	1591119174251	1591119174253	OK	 
REQUEST	783		Login	1591119174177	1591119174253	OK	 
REQUEST	745		Login	1591119174170	1591119174254	OK	 
REQUEST	798		Login	1591119174177	1591119174254	OK	 
REQUEST	366		Logged	1591119174177	1591119174255	OK	 
REQUEST	789		Login	1591119174177	1591119174255	OK	 
REQUEST	341		Logged	1591119174174	1591119174257	OK	 
REQUEST	352		Logged	1591119174176	1591119174257	OK	 
REQUEST	366		Logged Redirect 1	1591119174256	1591119174259	OK	 
REQUEST	352		Logged Redirect 1	1591119174257	1591119174259	OK	 
REQUEST	763		Login	1591119174173	1591119174260	OK	 
REQUEST	746		Login	1591119174170	1591119174260	OK	 
REQUEST	759		Login	1591119174171	1591119174262	OK	 
REQUEST	742		Login	1591119174169	1591119174262	OK	 
REQUEST	776		Login	1591119174176	1591119174263	OK	 
REQUEST	797		Login	1591119174177	1591119174264	OK	 
REQUEST	743		Login	1591119174169	1591119174264	OK	 
REQUEST	318		Logged	1591119174169	1591119174265	OK	 
REQUEST	753		Login	1591119174171	1591119174265	OK	 
REQUEST	758		Login	1591119174171	1591119174266	OK	 
REQUEST	777		Login	1591119174176	1591119174266	OK	 
REQUEST	343		Logged	1591119174174	1591119174267	OK	 
REQUEST	750		Login	1591119174170	1591119174267	OK	 
REQUEST	790		Login	1591119174177	1591119174268	OK	 
REQUEST	1181		Home	1591119174171	1591119174270	OK	 
REQUEST	774		Login	1591119174176	1591119174270	OK	 
REQUEST	318		Logged Redirect 1	1591119174265	1591119174272	OK	 
REQUEST	770		Login	1591119174174	1591119174273	OK	 
REQUEST	323		Logged	1591119174170	1591119174274	OK	 
REQUEST	351		Logged	1591119174176	1591119174274	OK	 
REQUEST	1165		Home	1591119174168	1591119174275	OK	 
REQUEST	351		Logged Redirect 1	1591119174274	1591119174276	OK	 
REQUEST	334		Logged	1591119174171	1591119174277	OK	 
REQUEST	319		Logged	1591119174169	1591119174277	OK	 
REQUEST	328		Logged	1591119174171	1591119174279	OK	 
REQUEST	334		Logged Redirect 1	1591119174278	1591119174280	OK	 
REQUEST	344		Logged	1591119174174	1591119174281	OK	 
REQUEST	355		Logged	1591119174177	1591119174282	OK	 
REQUEST	335		Logged	1591119174172	1591119174284	OK	 
REQUEST	322		Logged	1591119174170	1591119174284	OK	 
REQUEST	355		Logged Redirect 1	1591119174282	1591119174285	OK	 
REQUEST	322		Logged Redirect 1	1591119174285	1591119174287	OK	 
REQUEST	321		Logged	1591119174170	1591119174288	OK	 
REQUEST	737		Login	1591119174168	1591119174289	OK	 
REQUEST	333		Logged	1591119174172	1591119174289	OK	 
REQUEST	739		Login	1591119174168	1591119174290	OK	 
REQUEST	331		Logged	1591119174171	1591119174291	OK	 
REQUEST	349		Logged	1591119174175	1591119174291	OK	 
REQUEST	765		Login	1591119174173	1591119174293	OK	 
REQUEST	791		Login	1591119174177	1591119174294	OK	 
REQUEST	349		Logged Redirect 1	1591119174291	1591119174294	OK	 
REQUEST	734		Login	1591119174167	1591119174295	OK	 
REQUEST	329		Logged	1591119174171	1591119174296	OK	 
REQUEST	768		Login	1591119174173	1591119174297	OK	 
REQUEST	346		Logged	1591119174175	1591119174299	OK	 
REQUEST	310		Logged	1591119174168	1591119174300	OK	 
REQUEST	751		Login	1591119174170	1591119174301	OK	 
REQUEST	329		Logged Redirect 1	1591119174296	1591119174301	OK	 
REQUEST	336		Logged	1591119174172	1591119174301	OK	 
REQUEST	792		Login	1591119174177	1591119174303	OK	 
REQUEST	336		Logged Redirect 1	1591119174302	1591119174304	OK	 
REQUEST	769		Login	1591119174173	1591119174304	OK	 
REQUEST	362		Logged	1591119174177	1591119174305	OK	 
REQUEST	760		Login	1591119174172	1591119174305	OK	 
REQUEST	350		Logged	1591119174176	1591119174307	OK	 
REQUEST	795		Login	1591119174177	1591119174307	OK	 
REQUEST	326		Logged	1591119174170	1591119174308	OK	 
REQUEST	762		Login	1591119174174	1591119174309	OK	 
REQUEST	744		Login	1591119174169	1591119174309	OK	 
REQUEST	738		Login	1591119174168	1591119174310	OK	 
REQUEST	775		Login	1591119174176	1591119174311	OK	 
REQUEST	313		Logged	1591119174168	1591119174312	OK	 
REQUEST	778		Login	1591119174176	1591119174312	OK	 
REQUEST	767		Login	1591119174173	1591119174313	OK	 
REQUEST	342		Logged	1591119174174	1591119174314	OK	 
REQUEST	787		Login	1591119174177	1591119174315	OK	 
REQUEST	766		Login	1591119174173	1591119174315	OK	 
REQUEST	367		Logged	1591119174177	1591119174317	OK	 
REQUEST	330		Logged	1591119174171	1591119174317	OK	 
REQUEST	741		Login	1591119174169	1591119174318	OK	 
