ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.rendimiento30	rendimiento30	1591126866071	 	3.3.1
REQUEST	632		Home	1591126930345	1591126935917	OK	 
REQUEST	514		Login	1591126930335	1591126935918	OK	 
REQUEST	512		Login	1591126930295	1591126935919	OK	 
REQUEST	633		Home	1591126930445	1591126935921	OK	 
REQUEST	634		Home	1591126930545	1591126935923	OK	 
REQUEST	635		Home	1591126930645	1591126935924	OK	 
REQUEST	636		Home	1591126930745	1591126935926	OK	 
USER	rendimiento30	688	START	1591126935937	1591126935937
USER	rendimiento30	77	END	1591126874848	1591126935948
REQUEST	160		Create Product Redirect 1	1591126934539	1591126935960	OK	 
REQUEST	419		Logged Redirect 1	1591126930753	1591126935971	OK	 
REQUEST	100		Create Product	1591126915147	1591126935971	OK	 
REQUEST	393		Logged	1591126919537	1591126935971	OK	 
REQUEST	637		Home	1591126930852	1591126935974	OK	 
REQUEST	418		Logged Redirect 1	1591126930964	1591126935976	OK	 
REQUEST	638		Home	1591126931046	1591126935978	OK	 
REQUEST	420		Logged Redirect 1	1591126930755	1591126935979	OK	 
REQUEST	639		Home	1591126931046	1591126935989	OK	 
REQUEST	351		Logged	1591126915046	1591126935989	OK	 
REQUEST	511		Login	1591126930285	1591126935990	OK	 
REQUEST	641		Home	1591126931248	1591126936011	OK	 
REQUEST	320		Create product	1591126931257	1591126936053	OK	 
REQUEST	640		Home	1591126931148	1591126936054	OK	 
USER	rendimiento30	689	START	1591126936058	1591126936058
USER	rendimiento30	690	START	1591126936135	1591126936135
REQUEST	304		List Products	1591126928289	1591126936138	OK	 
REQUEST	394		Logged	1591126919539	1591126936138	OK	 
REQUEST	138		Create Product	1591126919538	1591126936140	OK	 
REQUEST	515		Login	1591126931297	1591126936142	OK	 
REQUEST	516		Login	1591126931297	1591126936143	OK	 
REQUEST	238		Logged Redirect 1	1591126931335	1591126936148	OK	 
REQUEST	243		Create product	1591126931297	1591126936148	OK	 
REQUEST	103		Create product	1591126931338	1591126936151	OK	 
REQUEST	642		Home	1591126931338	1591126936153	OK	 
REQUEST	279		request_4	1591126935987	1591126936182	OK	 
USER	rendimiento30	42	END	1591126871334	1591126936196
REQUEST	260		List Products	1591126917707	1591126936204	OK	 
USER	rendimiento30	6	END	1591126867758	1591126936236
USER	rendimiento30	691	START	1591126936236	1591126936236
REQUEST	517		Login	1591126931427	1591126936276	OK	 
REQUEST	519		Login	1591126931437	1591126936276	OK	 
REQUEST	520		Login	1591126931438	1591126936277	OK	 
REQUEST	522		Login	1591126931439	1591126936277	OK	 
REQUEST	267		Create product	1591126931439	1591126936280	OK	 
REQUEST	518		Login	1591126931437	1591126936282	OK	 
REQUEST	521		Login	1591126931438	1591126936284	OK	 
REQUEST	643		Home	1591126931439	1591126936287	OK	 
REQUEST	523		Login	1591126931523	1591126936289	OK	 
REQUEST	644		Home	1591126931534	1591126936291	OK	 
REQUEST	304		request_4	1591126936214	1591126936293	OK	 
USER	rendimiento30	692	START	1591126936336	1591126936336
REQUEST	260		request_4	1591126936280	1591126936359	OK	 
REQUEST	56		Create Product Redirect 1	1591126905549	1591126936421	OK	 
REQUEST	645		Home	1591126931634	1591126936423	OK	 
USER	rendimiento30	693	START	1591126936436	1591126936436
USER	rendimiento30	694	START	1591126936536	1591126936536
USER	rendimiento30	695	START	1591126936636	1591126936636
USER	rendimiento30	8	END	1591126867956	1591126936686
REQUEST	184		List Products	1591126906667	1591126936698	OK	 
REQUEST	353		Logged	1591126915235	1591126936699	OK	 
REQUEST	353		Logged Redirect 1	1591126936699	1591126936703	OK	 
REQUEST	319		Create product	1591126931704	1591126936704	OK	 
REQUEST	646		Home	1591126931734	1591126936708	OK	 
REQUEST	647		Home	1591126931834	1591126936710	OK	 
REQUEST	259		Create product	1591126931774	1591126936711	OK	 
REQUEST	261		Create product	1591126931924	1591126936713	OK	 
USER	rendimiento30	696	START	1591126936736	1591126936736
REQUEST	648		Home	1591126931934	1591126936783	OK	 
REQUEST	14		Create Product Redirect 1	1591126905734	1591126936824	OK	 
REQUEST	177		Create product	1591126931874	1591126936826	OK	 
REQUEST	370		Logged Redirect 1	1591126932001	1591126936827	OK	 
REQUEST	242		Logged Redirect 1	1591126932190	1591126936828	OK	 
REQUEST	649		Home	1591126932034	1591126936830	OK	 
REQUEST	650		Home	1591126932134	1591126936832	OK	 
REQUEST	651		Home	1591126932235	1591126936832	OK	 
REQUEST	114		Create product	1591126932295	1591126936836	OK	 
USER	rendimiento30	697	START	1591126936836	1591126936836
REQUEST	652		Home	1591126932345	1591126936837	OK	 
REQUEST	105		Create product	1591126932315	1591126936840	OK	 
REQUEST	190		List Products	1591126906657	1591126936841	OK	 
REQUEST	132		Create Product	1591126919526	1591126936842	OK	 
REQUEST	383		Logged Redirect 1	1591126932581	1591126936848	OK	 
REQUEST	380		Logged Redirect 1	1591126932581	1591126936852	OK	 
REQUEST	376		Logged Redirect 1	1591126932582	1591126936855	OK	 
REQUEST	184		request_4	1591126936781	1591126936857	OK	 
REQUEST	655		Home	1591126932648	1591126936860	OK	 
REQUEST	378		Logged Redirect 1	1591126932451	1591126936863	OK	 
REQUEST	653		Home	1591126932445	1591126936865	OK	 
USER	rendimiento30	57	END	1591126872844	1591126936877
REQUEST	654		Home	1591126932546	1591126936921	OK	 
USER	rendimiento30	698	START	1591126936937	1591126936937
REQUEST	290		List Products	1591126918788	1591126936963	OK	 
REQUEST	357		Logged	1591126915466	1591126936979	OK	 
REQUEST	379		Logged Redirect 1	1591126932732	1591126936981	OK	 
REQUEST	656		Home	1591126932748	1591126936984	OK	 
REQUEST	277		Create product	1591126932818	1591126936987	OK	 
REQUEST	524		Login	1591126932868	1591126936988	OK	 
REQUEST	190		request_4	1591126936916	1591126936999	OK	 
REQUEST	530		Login	1591126933163	1591126937040	OK	 
USER	rendimiento30	699	START	1591126937075	1591126937075
REQUEST	290		request_4	1591126937039	1591126937113	OK	 
REQUEST	208		List Products	1591126918828	1591126937123	OK	 
USER	rendimiento30	700	START	1591126937137	1591126937137
USER	rendimiento30	701	START	1591126937237	1591126937237
REQUEST	208		request_4	1591126937199	1591126937302	OK	 
USER	rendimiento30	702	START	1591126937337	1591126937337
REQUEST	61		Create Product Redirect 1	1591126905691	1591126937363	OK	 
USER	rendimiento30	31	END	1591126870248	1591126937368
REQUEST	99		Create Product Redirect 1	1591126914895	1591126937390	OK	 
REQUEST	527		Login	1591126932887	1591126937395	OK	 
REQUEST	532		Login	1591126933494	1591126937396	OK	 
REQUEST	207		Create Product	1591126933148	1591126937399	OK	 
REQUEST	476		Logged	1591126933394	1591126937401	OK	 
REQUEST	476		Logged Redirect 1	1591126937401	1591126937403	OK	 
REQUEST	478		Logged	1591126933424	1591126937404	OK	 
REQUEST	478		Logged Redirect 1	1591126937405	1591126937486	OK	 
REQUEST	339		List Products	1591126919537	1591126937498	OK	 
REQUEST	400		Logged	1591126920038	1591126937499	OK	 
REQUEST	400		Logged Redirect 1	1591126937499	1591126937504	OK	 
REQUEST	128		Create product	1591126933038	1591126937507	OK	 
REQUEST	329		Create product	1591126933138	1591126937509	OK	 
REQUEST	529		Login	1591126933164	1591126937510	OK	 
REQUEST	181		Create product	1591126933058	1591126937513	OK	 
USER	rendimiento30	703	START	1591126937531	1591126937531
USER	rendimiento30	704	START	1591126937535	1591126937535
REQUEST	285		List Products	1591126918738	1591126937549	OK	 
REQUEST	102		Create Product	1591126920208	1591126937550	OK	 
REQUEST	52		Create Product Redirect 1	1591126930140	1591126937586	OK	 
REQUEST	306		Logged	1591126908018	1591126937604	OK	 
REQUEST	528		Login	1591126933078	1591126937611	OK	 
REQUEST	333		Create product	1591126933158	1591126937631	OK	 
REQUEST	533		Login	1591126933444	1591126937633	OK	 
USER	rendimiento30	705	START	1591126937636	1591126937636
REQUEST	339		request_4	1591126937577	1591126937652	OK	 
REQUEST	116		Create Product	1591126920228	1591126937668	OK	 
REQUEST	285		request_4	1591126937630	1591126937709	OK	 
USER	rendimiento30	65	END	1591126873646	1591126937727
USER	rendimiento30	706	START	1591126937737	1591126937737
USER	rendimiento30	707	START	1591126937837	1591126937837
REQUEST	213		List Products	1591126919526	1591126937840	OK	 
REQUEST	526		Login	1591126932887	1591126937844	OK	 
USER	rendimiento30	708	START	1591126937937	1591126937937
REQUEST	330		List Products	1591126919539	1591126937944	OK	 
REQUEST	525		Login	1591126933163	1591126937956	OK	 
REQUEST	531		Login	1591126933434	1591126937958	OK	 
REQUEST	300		Create product	1591126933484	1591126937962	OK	 
USER	rendimiento30	709	START	1591126938038	1591126938038
REQUEST	330		request_4	1591126938018	1591126938084	OK	 
USER	rendimiento30	710	START	1591126938138	1591126938138
REQUEST	288		Logged	1591126906127	1591126938185	OK	 
REQUEST	657		Home	1591126932848	1591126938192	OK	 
REQUEST	658		Home	1591126932948	1591126938194	OK	 
REQUEST	659		Home	1591126933048	1591126938197	OK	 
REQUEST	660		Home	1591126933148	1591126938199	OK	 
REQUEST	661		Home	1591126933244	1591126938202	OK	 
REQUEST	663		Home	1591126933444	1591126938204	OK	 
REQUEST	662		Home	1591126933344	1591126938206	OK	 
REQUEST	665		Home	1591126933644	1591126938209	OK	 
REQUEST	664		Home	1591126933544	1591126938211	OK	 
USER	rendimiento30	711	START	1591126938238	1591126938238
REQUEST	21		Create Product Redirect 1	1591126908178	1591126938276	OK	 
REQUEST	341		List Products	1591126919538	1591126938329	OK	 
USER	rendimiento30	712	START	1591126938338	1591126938338
USER	rendimiento30	44	END	1591126871535	1591126938418
USER	rendimiento30	713	START	1591126938438	1591126938438
REQUEST	283		List Products	1591126915616	1591126938441	OK	 
REQUEST	254		Logged Redirect 1	1591126933719	1591126938447	OK	 
REQUEST	213		request_4	1591126937926	1591126938448	OK	 
REQUEST	340		List Products	1591126919537	1591126938463	OK	 
REQUEST	117		Create Product	1591126920947	1591126938464	OK	 
REQUEST	341		request_4	1591126938405	1591126938487	OK	 
REQUEST	295		Create product	1591126933804	1591126938512	OK	 
REQUEST	667		Home	1591126933844	1591126938534	OK	 
USER	rendimiento30	714	START	1591126938536	1591126938536
REQUEST	666		Home	1591126933744	1591126938585	OK	 
REQUEST	668		Home	1591126933944	1591126938589	OK	 
REQUEST	283		request_4	1591126938533	1591126938607	OK	 
REQUEST	340		request_4	1591126938554	1591126938633	OK	 
USER	rendimiento30	715	START	1591126938637	1591126938637
REQUEST	41		Create Product	1591126906187	1591126938642	OK	 
USER	rendimiento30	716	START	1591126938737	1591126938737
USER	rendimiento30	717	START	1591126938837	1591126938837
REQUEST	287		List Products	1591126915766	1591126938885	OK	 
REQUEST	405		Logged	1591126920958	1591126938905	OK	 
USER	rendimiento30	718	START	1591126938937	1591126938937
REQUEST	534		Login	1591126934024	1591126938940	OK	 
REQUEST	535		Login	1591126934034	1591126938962	OK	 
REQUEST	161		List Products	1591126915826	1591126938993	OK	 
REQUEST	142		Create Product	1591126920956	1591126938998	OK	 
REQUEST	536		Login	1591126934034	1591126938999	OK	 
REQUEST	669		Home	1591126934045	1591126939003	OK	 
REQUEST	284		Logged Redirect 1	1591126934120	1591126939005	OK	 
REQUEST	292		Create product	1591126934124	1591126939009	OK	 
REQUEST	538		Login	1591126934124	1591126939012	OK	 
REQUEST	439		Logged Redirect 1	1591126934132	1591126939015	OK	 
REQUEST	443		Logged Redirect 1	1591126934132	1591126939017	OK	 
REQUEST	287		request_4	1591126938960	1591126939028	OK	 
REQUEST	438		Logged Redirect 1	1591126934133	1591126939037	OK	 
USER	rendimiento30	719	START	1591126939038	1591126939038
USER	rendimiento30	153	END	1591126882444	1591126939068
REQUEST	94		Create Product Redirect 1	1591126920433	1591126939069	OK	 
REQUEST	537		Login	1591126934044	1591126939075	OK	 
REQUEST	441		Logged Redirect 1	1591126934160	1591126939083	OK	 
REQUEST	225		List Products	1591126920168	1591126939095	OK	 
REQUEST	671		Home	1591126934245	1591126939102	OK	 
USER	rendimiento30	37	END	1591126870836	1591126939110
REQUEST	670		Home	1591126934145	1591126939148	OK	 
REQUEST	161		request_4	1591126939072	1591126939175	OK	 
REQUEST	445		Logged Redirect 1	1591126934202	1591126939177	OK	 
REQUEST	236		List Products	1591126920228	1591126939197	OK	 
REQUEST	255		Logged Redirect 1	1591126934335	1591126939206	OK	 
REQUEST	672		Home	1591126934345	1591126939209	OK	 
USER	rendimiento30	720	START	1591126939191	1591126939191
REQUEST	225		request_4	1591126939174	1591126939252	OK	 
USER	rendimiento30	721	START	1591126939275	1591126939275
USER	rendimiento30	722	START	1591126939336	1591126939336
REQUEST	236		request_4	1591126939272	1591126939371	OK	 
USER	rendimiento30	723	START	1591126939436	1591126939436
USER	rendimiento30	724	START	1591126939536	1591126939536
USER	rendimiento30	38	END	1591126870937	1591126939556
USER	rendimiento30	29	END	1591126870048	1591126939576
USER	rendimiento30	725	START	1591126939636	1591126939636
USER	rendimiento30	726	START	1591126939736	1591126939736
USER	rendimiento30	727	START	1591126939836	1591126939836
USER	rendimiento30	28	END	1591126869946	1591126939846
REQUEST	231		List Products	1591126915959	1591126939874	OK	 
USER	rendimiento30	728	START	1591126939937	1591126939937
REQUEST	220		List Products	1591126915959	1591126939943	OK	 
REQUEST	362		Logged	1591126916727	1591126939943	OK	 
REQUEST	403		Logged	1591126920956	1591126939943	OK	 
REQUEST	403		Logged Redirect 1	1591126939944	1591126939947	OK	 
REQUEST	483		Logged	1591126934435	1591126939949	OK	 
REQUEST	481		Logged	1591126934465	1591126939951	OK	 
REQUEST	136		List Products	1591126934485	1591126939953	OK	 
REQUEST	673		Home	1591126934445	1591126939954	OK	 
REQUEST	136		List Products Redirect 1	1591126939954	1591126939954	OK	 
REQUEST	291		Create product	1591126934505	1591126939959	OK	 
REQUEST	539		Login	1591126934515	1591126939960	OK	 
REQUEST	446		Logged Redirect 1	1591126934535	1591126939967	OK	 
REQUEST	87		Create product	1591126934535	1591126939971	OK	 
REQUEST	117		Create Product Redirect 1	1591126938465	1591126939995	OK	 
REQUEST	310		Logged	1591126909756	1591126939996	OK	 
REQUEST	281		Create product	1591126934545	1591126940000	OK	 
REQUEST	674		Home	1591126934545	1591126940008	OK	 
REQUEST	223		List Products	1591126934656	1591126940009	OK	 
REQUEST	223		List Products Redirect 1	1591126940010	1591126940010	OK	 
REQUEST	316		Logged	1591126909786	1591126940021	OK	 
REQUEST	388		Logged Redirect 1	1591126934530	1591126940022	OK	 
REQUEST	136		request_4	1591126939955	1591126940023	OK	 
REQUEST	123		Create product	1591126934658	1591126940029	OK	 
REQUEST	231		request_4	1591126939959	1591126940032	OK	 
USER	rendimiento30	729	START	1591126940037	1591126940037
REQUEST	540		Login	1591126934692	1591126940072	OK	 
REQUEST	541		Login	1591126934693	1591126940075	OK	 
REQUEST	542		Login	1591126934693	1591126940076	OK	 
REQUEST	543		Login	1591126934694	1591126940077	OK	 
REQUEST	676		Home	1591126934746	1591126940080	OK	 
REQUEST	113		Create product	1591126934766	1591126940083	OK	 
REQUEST	223		request_4	1591126940011	1591126940083	OK	 
REQUEST	677		Home	1591126934846	1591126940085	OK	 
REQUEST	675		Home	1591126934659	1591126940098	OK	 
USER	rendimiento30	730	START	1591126940137	1591126940137
REQUEST	220		request_4	1591126940020	1591126940164	OK	 
REQUEST	229		List Products	1591126920526	1591126940172	OK	 
USER	rendimiento30	731	START	1591126940237	1591126940237
USER	rendimiento30	147	END	1591126881846	1591126940268
REQUEST	229		request_4	1591126940249	1591126940327	OK	 
USER	rendimiento30	732	START	1591126940337	1591126940337
REQUEST	278		List Products	1591126915959	1591126940393	OK	 
REQUEST	372		Logged	1591126916847	1591126940394	OK	 
REQUEST	369		Logged	1591126916847	1591126940394	OK	 
REQUEST	372		Logged Redirect 1	1591126940395	1591126940398	OK	 
REQUEST	545		Login	1591126935056	1591126940406	OK	 
REQUEST	548		Login	1591126935066	1591126940409	OK	 
REQUEST	544		Login	1591126935056	1591126940410	OK	 
USER	rendimiento30	733	START	1591126940437	1591126940437
REQUEST	678		Home	1591126934946	1591126940471	OK	 
REQUEST	78		Create Product	1591126907768	1591126940475	OK	 
REQUEST	401		List Products	1591126934034	1591126940492	OK	 
REQUEST	13		Create Product Redirect 1	1591126916440	1591126940507	OK	 
USER	rendimiento30	734	START	1591126940537	1591126940537
REQUEST	278		request_4	1591126940470	1591126940549	OK	 
USER	rendimiento30	150	END	1591126882147	1591126940588
REQUEST	408		List Products	1591126934315	1591126940618	OK	 
REQUEST	679		Home	1591126935046	1591126940623	OK	 
USER	rendimiento30	735	START	1591126940637	1591126940637
REQUEST	401		request_4	1591126940570	1591126940639	OK	 
REQUEST	241		List Products	1591126915961	1591126940655	OK	 
REQUEST	413		Logged	1591126923675	1591126940666	OK	 
REQUEST	414		Logged	1591126923695	1591126940666	OK	 
USER	rendimiento30	736	START	1591126940737	1591126940737
REQUEST	408		request_4	1591126940707	1591126940787	OK	 
REQUEST	241		request_4	1591126940741	1591126940810	OK	 
USER	rendimiento30	737	START	1591126940837	1591126940837
USER	rendimiento30	738	START	1591126940937	1591126940937
USER	rendimiento30	160	END	1591126883144	1591126940967
USER	rendimiento30	739	START	1591126941037	1591126941037
USER	rendimiento30	740	START	1591126941137	1591126941137
REQUEST	34		Create Product Redirect 1	1591126921061	1591126941232	OK	 
REQUEST	143		Create Product	1591126923745	1591126941233	OK	 
USER	rendimiento30	741	START	1591126941237	1591126941237
REQUEST	185		List Products	1591126915960	1591126941267	OK	 
REQUEST	546		Login	1591126935056	1591126941311	OK	 
USER	rendimiento30	742	START	1591126941337	1591126941337
REQUEST	185		request_4	1591126941345	1591126941413	OK	 
USER	rendimiento30	56	END	1591126872746	1591126941427
REQUEST	45		Create Product Redirect 1	1591126922146	1591126941431	OK	 
REQUEST	364		Logged	1591126916937	1591126941432	OK	 
REQUEST	371		Logged	1591126916937	1591126941432	OK	 
REQUEST	547		Login	1591126935076	1591126941434	OK	 
REQUEST	371		Logged Redirect 1	1591126941433	1591126941437	OK	 
USER	rendimiento30	743	START	1591126941437	1591126941437
REQUEST	549		Login	1591126935096	1591126941509	OK	 
USER	rendimiento30	744	START	1591126941537	1591126941537
USER	rendimiento30	745	START	1591126941637	1591126941637
USER	rendimiento30	746	START	1591126941737	1591126941737
REQUEST	314		Logged	1591126909786	1591126941765	OK	 
REQUEST	312		List Products	1591126916857	1591126941796	OK	 
REQUEST	227		Create product	1591126935126	1591126941805	OK	 
USER	rendimiento30	14	END	1591126868553	1591126941818
REQUEST	245		List Products	1591126916857	1591126941827	OK	 
REQUEST	551		Login	1591126935146	1591126941832	OK	 
USER	rendimiento30	747	START	1591126941838	1591126941838
REQUEST	554		Login	1591126935156	1591126941841	OK	 
REQUEST	193		Create Product	1591126935156	1591126941842	OK	 
REQUEST	553		Login	1591126935156	1591126941843	OK	 
REQUEST	555		Login	1591126935166	1591126941846	OK	 
REQUEST	556		Login	1591126935186	1591126941847	OK	 
REQUEST	559		Login	1591126935196	1591126941849	OK	 
REQUEST	561		Login	1591126935196	1591126941851	OK	 
REQUEST	228		List Products	1591126916857	1591126941868	OK	 
REQUEST	562		Login	1591126935207	1591126941871	OK	 
REQUEST	558		Login	1591126935217	1591126941873	OK	 
REQUEST	550		Login	1591126935217	1591126941891	OK	 
REQUEST	563		Login	1591126935217	1591126941893	OK	 
REQUEST	681		Home	1591126935247	1591126941896	OK	 
REQUEST	682		Home	1591126935338	1591126941899	OK	 
REQUEST	144		Create Product	1591126935166	1591126941902	OK	 
REQUEST	552		Login	1591126935146	1591126941902	OK	 
REQUEST	560		Login	1591126935196	1591126941903	OK	 
REQUEST	680		Home	1591126935146	1591126941904	OK	 
REQUEST	683		Home	1591126935437	1591126941904	OK	 
REQUEST	325		Logged	1591126910707	1591126941920	OK	 
REQUEST	557		Login	1591126935186	1591126941920	OK	 
REQUEST	565		Login	1591126935217	1591126941921	OK	 
USER	rendimiento30	748	START	1591126941937	1591126941937
REQUEST	417		Logged	1591126924658	1591126941945	OK	 
REQUEST	423		Logged	1591126925038	1591126941945	OK	 
REQUEST	174		Create Product	1591126925124	1591126941947	OK	 
REQUEST	391		Logged Redirect 1	1591126935617	1591126941948	OK	 
REQUEST	564		Login	1591126935217	1591126941948	OK	 
REQUEST	684		Home	1591126935538	1591126941949	OK	 
REQUEST	685		Home	1591126935638	1591126941950	OK	 
REQUEST	458		Logged Redirect 1	1591126935683	1591126941951	OK	 
REQUEST	187		Create Product	1591126935136	1591126941952	OK	 
REQUEST	334		Create product	1591126935608	1591126941952	OK	 
REQUEST	230		Create product	1591126935738	1591126941954	OK	 
REQUEST	164		List Products	1591126935757	1591126941954	OK	 
REQUEST	566		Login	1591126935767	1591126941955	OK	 
REQUEST	567		Login	1591126935797	1591126941956	OK	 
REQUEST	312		request_4	1591126941900	1591126941969	OK	 
REQUEST	118		Create Product Redirect 1	1591126922878	1591126941989	OK	 
REQUEST	568		Login	1591126935777	1591126941998	OK	 
REQUEST	245		request_4	1591126941918	1591126941999	OK	 
REQUEST	107		Create Product	1591126935767	1591126942004	OK	 
USER	rendimiento30	749	START	1591126942037	1591126942037
REQUEST	53		Create Product Redirect 1	1591126911906	1591126942051	OK	 
REQUEST	302		List Products	1591126916867	1591126942085	OK	 
USER	rendimiento30	750	START	1591126942137	1591126942137
REQUEST	324		Logged	1591126910627	1591126942146	OK	 
REQUEST	569		Login	1591126935787	1591126942147	OK	 
REQUEST	687		Home	1591126935838	1591126942151	OK	 
REQUEST	218		Create product	1591126935938	1591126942153	OK	 
REQUEST	688		Home	1591126935938	1591126942155	OK	 
REQUEST	354		Create product	1591126935958	1591126942158	OK	 
REQUEST	686		Home	1591126935738	1591126942162	OK	 
REQUEST	158		Create Product	1591126925284	1591126942163	OK	 
USER	rendimiento30	751	START	1591126942238	1591126942238
REQUEST	40		Create Product Redirect 1	1591126920331	1591126942255	OK	 
REQUEST	149		Create Product	1591126917077	1591126942257	OK	 
REQUEST	374		Logged	1591126917077	1591126942257	OK	 
REQUEST	374		Logged Redirect 1	1591126942257	1591126942265	OK	 
REQUEST	393		Logged Redirect 1	1591126935972	1591126942268	OK	 
REQUEST	351		Logged Redirect 1	1591126935989	1591126942270	OK	 
REQUEST	151		Create Product	1591126910917	1591126942333	OK	 
REQUEST	573		Login	1591126936059	1591126942333	OK	 
REQUEST	570		Login	1591126936058	1591126942334	OK	 
USER	rendimiento30	752	START	1591126942338	1591126942338
USER	rendimiento30	61	END	1591126873244	1591126942358
USER	rendimiento30	753	START	1591126942438	1591126942438
REQUEST	228		request_4	1591126941944	1591126942447	OK	 
USER	rendimiento30	99	END	1591126877044	1591126942448
USER	rendimiento30	754	START	1591126942538	1591126942538
USER	rendimiento30	52	END	1591126872345	1591126942598
REQUEST	302		request_4	1591126942160	1591126942629	OK	 
USER	rendimiento30	755	START	1591126942638	1591126942638
USER	rendimiento30	756	START	1591126942738	1591126942738
REQUEST	48		Create Product Redirect 1	1591126911906	1591126942757	OK	 
REQUEST	571		Login	1591126936058	1591126942758	OK	 
REQUEST	572		Login	1591126936059	1591126942758	OK	 
REQUEST	689		Home	1591126936059	1591126942760	OK	 
REQUEST	690		Home	1591126936136	1591126942762	OK	 
REQUEST	394		Logged Redirect 1	1591126936139	1591126942765	OK	 
REQUEST	152		Create Product Redirect 1	1591126924214	1591126942811	OK	 
REQUEST	429		Logged	1591126926763	1591126942811	OK	 
REQUEST	130		Create product	1591126936216	1591126942815	OK	 
REQUEST	691		Home	1591126936236	1591126942821	OK	 
REQUEST	575		Login	1591126936256	1591126942823	OK	 
REQUEST	574		Login	1591126936256	1591126942824	OK	 
REQUEST	301		List Products	1591126916927	1591126942829	OK	 
USER	rendimiento30	757	START	1591126942838	1591126942838
USER	rendimiento30	758	START	1591126942938	1591126942938
USER	rendimiento30	759	START	1591126943038	1591126943038
REQUEST	180		List Products	1591126924327	1591126943094	OK	 
REQUEST	431		Logged	1591126926866	1591126943095	OK	 
REQUEST	432		Logged	1591126926896	1591126943095	OK	 
REQUEST	431		Logged Redirect 1	1591126943095	1591126943098	OK	 
USER	rendimiento30	760	START	1591126943134	1591126943134
REQUEST	692		Home	1591126936336	1591126943174	OK	 
USER	rendimiento30	761	START	1591126943235	1591126943235
REQUEST	180		request_4	1591126943172	1591126943251	OK	 
REQUEST	135		Create Product Redirect 1	1591126934537	1591126943270	OK	 
USER	rendimiento30	21	END	1591126869253	1591126943276
REQUEST	332		List Products	1591126935767	1591126943294	OK	 
REQUEST	301		request_4	1591126942906	1591126943331	OK	 
USER	rendimiento30	762	START	1591126943345	1591126943345
REQUEST	428		Logged	1591126926828	1591126943376	OK	 
REQUEST	252		List Products	1591126935517	1591126943427	OK	 
REQUEST	384		Logged	1591126917410	1591126943428	OK	 
REQUEST	576		Login	1591126936356	1591126943440	OK	 
USER	rendimiento30	763	START	1591126943505	1591126943505
REQUEST	332		request_4	1591126943375	1591126943515	OK	 
REQUEST	249		List Products	1591126925334	1591126943526	OK	 
REQUEST	578		Login	1591126936376	1591126943532	OK	 
REQUEST	693		Home	1591126936436	1591126943536	OK	 
REQUEST	247		Create product	1591126936496	1591126943539	OK	 
REQUEST	154		Create product	1591126936546	1591126943543	OK	 
USER	rendimiento30	764	START	1591126943544	1591126943544
REQUEST	108		Create product	1591126936506	1591126943548	OK	 
REQUEST	252		request_4	1591126943514	1591126943581	OK	 
REQUEST	577		Login	1591126936366	1591126943605	OK	 
REQUEST	107		Create Product Redirect 1	1591126942004	1591126943609	OK	 
REQUEST	381		Logged	1591126917600	1591126943609	OK	 
REQUEST	694		Home	1591126936536	1591126943620	OK	 
REQUEST	86		Create product	1591126936526	1591126943624	OK	 
REQUEST	76		Create product	1591126936556	1591126943627	OK	 
REQUEST	695		Home	1591126936636	1591126943629	OK	 
USER	rendimiento30	41	END	1591126871236	1591126943635
REQUEST	214		List Products	1591126913224	1591126943644	OK	 
USER	rendimiento30	765	START	1591126943644	1591126943644
REQUEST	696		Home	1591126936736	1591126943647	OK	 
REQUEST	580		Login	1591126936786	1591126943648	OK	 
REQUEST	697		Home	1591126936836	1591126943650	OK	 
REQUEST	249		request_4	1591126943604	1591126943671	OK	 
REQUEST	579		Login	1591126936536	1591126943684	OK	 
REQUEST	167		List Products	1591126913485	1591126943687	OK	 
REQUEST	127		Create product	1591126936876	1591126943689	OK	 
REQUEST	335		Logged	1591126913575	1591126943729	OK	 
REQUEST	335		Logged Redirect 1	1591126943730	1591126943730	OK	 
USER	rendimiento30	766	START	1591126943745	1591126943745
REQUEST	167		request_4	1591126943688	1591126943764	OK	 
REQUEST	186		List Products	1591126913585	1591126943774	OK	 
USER	rendimiento30	767	START	1591126943845	1591126943845
REQUEST	186		request_4	1591126943775	1591126943853	OK	 
REQUEST	214		request_4	1591126943645	1591126943930	OK	 
USER	rendimiento30	768	START	1591126943945	1591126943945
USER	rendimiento30	769	START	1591126944045	1591126944045
USER	rendimiento30	94	END	1591126876543	1591126944115
REQUEST	265		List Products	1591126927217	1591126944130	OK	 
REQUEST	435		Logged	1591126928074	1591126944131	OK	 
REQUEST	436		Logged	1591126927888	1591126944131	OK	 
REQUEST	435		Logged Redirect 1	1591126944131	1591126944135	OK	 
REQUEST	581		Login	1591126936907	1591126944138	OK	 
USER	rendimiento30	770	START	1591126944145	1591126944145
REQUEST	317		Create product	1591126936907	1591126944220	OK	 
REQUEST	234		Create product	1591126936917	1591126944223	OK	 
USER	rendimiento30	771	START	1591126944245	1591126944245
REQUEST	265		request_4	1591126944206	1591126944276	OK	 
REQUEST	289		List Products	1591126936336	1591126944303	OK	 
REQUEST	171		Create Product	1591126928535	1591126944304	OK	 
REQUEST	250		List Products	1591126926701	1591126944315	OK	 
