ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.rendimiento30	rendimiento30	1591122628344	 	3.3.1
REQUEST	1134		Logged Redirect 1	1591122735780	1591122763314	OK	 
REQUEST	1986		Login	1591122735845	1591122763314	OK	 
REQUEST	1980		Login	1591122735846	1591122763315	OK	 
REQUEST	1989		Login	1591122735847	1591122763315	OK	 
REQUEST	1985		Login	1591122735847	1591122763316	OK	 
REQUEST	1988		Login	1591122735847	1591122763316	OK	 
REQUEST	818		List Products	1591122735850	1591122763317	OK	 
REQUEST	745		Create product	1591122735850	1591122763320	OK	 
REQUEST	683		Create product	1591122735845	1591122763322	OK	 
REQUEST	563		Create product	1591122735845	1591122763324	OK	 
REQUEST	1987		Login	1591122735847	1591122763326	OK	 
REQUEST	441		Create Product Redirect 1	1591122756711	1591122763333	OK	 
REQUEST	1192		Logged Redirect 1	1591122735731	1591122763338	OK	 
REQUEST	1415		Logged	1591122730728	1591122763338	OK	 
REQUEST	236		Create Product	1591122730936	1591122763340	OK	 
REQUEST	392		Create Product	1591122727589	1591122763340	OK	 
REQUEST	623		Create product	1591122735944	1591122763343	OK	 
REQUEST	1991		Login	1591122735945	1591122763344	OK	 
REQUEST	1993		Login	1591122735945	1591122763369	OK	 
REQUEST	423		Create Product Redirect 1	1591122730411	1591122763386	OK	 
REQUEST	1032		request_4	1591122763289	1591122763387	OK	 
REQUEST	1990		Login	1591122735945	1591122763388	OK	 
REQUEST	1982		Login	1591122735945	1591122763389	OK	 
REQUEST	627		Create product	1591122736030	1591122763393	OK	 
REQUEST	848		request_4	1591122763337	1591122763403	OK	 
REQUEST	1058		request_4	1591122763113	1591122763529	OK	 
USER	rendimiento30	581	END	1591122652684	1591122763655
REQUEST	892		List Products	1591122727481	1591122763723	OK	 
REQUEST	1995		Login	1591122736060	1591122763724	OK	 
REQUEST	1485		Logged	1591122736190	1591122763726	OK	 
REQUEST	1480		Logged	1591122736230	1591122763729	OK	 
REQUEST	1992		Login	1591122736250	1591122763729	OK	 
REQUEST	1997		Login	1591122736250	1591122763729	OK	 
REQUEST	1999		Login	1591122736250	1591122763730	OK	 
REQUEST	2006		Login	1591122736250	1591122763731	OK	 
REQUEST	2000		Login	1591122736252	1591122763731	OK	 
REQUEST	2003		Login	1591122736251	1591122763731	OK	 
REQUEST	1998		Login	1591122736251	1591122763732	OK	 
REQUEST	2005		Login	1591122736251	1591122763732	OK	 
REQUEST	2001		Login	1591122736252	1591122763733	OK	 
REQUEST	2002		Login	1591122736270	1591122763733	OK	 
REQUEST	1994		Login	1591122736270	1591122763734	OK	 
REQUEST	540		Create Product	1591122736230	1591122763761	OK	 
REQUEST	1996		Login	1591122736060	1591122763762	OK	 
REQUEST	2004		Login	1591122736250	1591122763763	OK	 
REQUEST	694		List Products	1591122721502	1591122763796	OK	 
REQUEST	1424		Logged	1591122731112	1591122763805	OK	 
REQUEST	1200		Logged Redirect 1	1591122736371	1591122763820	OK	 
REQUEST	1242		Logged Redirect 1	1591122736379	1591122763824	OK	 
REQUEST	1031		List Products	1591122727074	1591122763826	OK	 
REQUEST	582		Create Product	1591122731158	1591122763833	OK	 
REQUEST	1243		Logged Redirect 1	1591122736385	1591122763838	OK	 
REQUEST	1235		Logged Redirect 1	1591122736380	1591122763841	OK	 
REQUEST	1232		Logged Redirect 1	1591122736401	1591122763845	OK	 
REQUEST	1248		Logged Redirect 1	1591122736405	1591122763852	OK	 
REQUEST	2008		Login	1591122736435	1591122763854	OK	 
REQUEST	860		List Products	1591122730838	1591122763862	OK	 
REQUEST	1127		Logged Redirect 1	1591122736403	1591122763863	OK	 
REQUEST	410		Create Product	1591122727957	1591122763864	OK	 
REQUEST	2016		Login	1591122736518	1591122763865	OK	 
REQUEST	2009		Login	1591122736518	1591122763865	OK	 
REQUEST	634		Create product	1591122736518	1591122763870	OK	 
REQUEST	1368		Logged	1591122727957	1591122763882	OK	 
REQUEST	1368		Logged Redirect 1	1591122763883	1591122763885	OK	 
REQUEST	292		Create Product Redirect 1	1591122726874	1591122763900	OK	 
REQUEST	2010		Login	1591122736435	1591122763905	OK	 
REQUEST	2015		Login	1591122736517	1591122763907	OK	 
REQUEST	2007		Login	1591122736435	1591122763908	OK	 
REQUEST	651		Create product	1591122736433	1591122763913	OK	 
REQUEST	2011		Login	1591122736436	1591122763915	OK	 
USER	rendimiento30	380	END	1591122644608	1591122763918
REQUEST	1245		Logged Redirect 1	1591122736643	1591122763927	OK	 
REQUEST	1031		request_4	1591122763862	1591122763930	OK	 
REQUEST	1233		Logged Redirect 1	1591122736678	1591122763931	OK	 
REQUEST	1237		Logged Redirect 1	1591122736688	1591122763933	OK	 
REQUEST	694		request_4	1591122763832	1591122763939	OK	 
REQUEST	1240		Logged Redirect 1	1591122736386	1591122763969	OK	 
REQUEST	1230		Logged Redirect 1	1591122736717	1591122763973	OK	 
REQUEST	1247		Logged Redirect 1	1591122736735	1591122763976	OK	 
REQUEST	734		Create product	1591122736740	1591122763979	OK	 
REQUEST	2017		Login	1591122736742	1591122763980	OK	 
REQUEST	659		Create product	1591122736742	1591122763984	OK	 
REQUEST	2013		Login	1591122736743	1591122763985	OK	 
REQUEST	1142		Logged Redirect 1	1591122736716	1591122764029	OK	 
REQUEST	656		Create product	1591122736745	1591122764032	OK	 
REQUEST	1244		Logged Redirect 1	1591122736444	1591122764043	OK	 
REQUEST	1268		Logged Redirect 1	1591122736444	1591122764044	OK	 
REQUEST	2012		Login	1591122736436	1591122764044	OK	 
REQUEST	243		Create Product	1591122712727	1591122764058	OK	 
REQUEST	1078		Logged Redirect 1	1591122736966	1591122764062	OK	 
REQUEST	1214		Logged Redirect 1	1591122736968	1591122764067	OK	 
REQUEST	1215		Logged Redirect 1	1591122737075	1591122764071	OK	 
REQUEST	328		Create Product Redirect 1	1591122735728	1591122764081	OK	 
REQUEST	615		Create product	1591122736940	1591122764088	OK	 
REQUEST	1265		Logged Redirect 1	1591122737075	1591122764091	OK	 
REQUEST	865		List Products	1591122735237	1591122764098	OK	 
REQUEST	860		request_4	1591122763899	1591122764105	OK	 
REQUEST	892		request_4	1591122763759	1591122764135	OK	 
USER	rendimiento30	471	END	1591122648413	1591122764137
USER	rendimiento30	104	END	1591122633559	1591122764138
REQUEST	865		request_4	1591122764136	1591122764202	OK	 
REQUEST	298		Create Product Redirect 1	1591122730663	1591122764212	OK	 
REQUEST	1276		Logged	1591122718465	1591122764212	OK	 
USER	rendimiento30	485	END	1591122648884	1591122764249
REQUEST	236		Create Product Redirect 1	1591122763340	1591122764296	OK	 
REQUEST	1416		Logged	1591122731412	1591122764296	OK	 
REQUEST	1275		Logged	1591122718463	1591122764296	OK	 
REQUEST	56		Create Product	1591122731955	1591122764298	OK	 
REQUEST	1482		Logged	1591122737082	1591122764301	OK	 
REQUEST	1482		Logged Redirect 1	1591122764301	1591122764304	OK	 
REQUEST	1416		Logged Redirect 1	1591122764297	1591122764304	OK	 
REQUEST	1275		Logged Redirect 1	1591122764297	1591122764304	OK	 
REQUEST	530		Create product	1591122737091	1591122764310	OK	 
REQUEST	2014		Login	1591122737093	1591122764312	OK	 
REQUEST	2018		Login	1591122737094	1591122764314	OK	 
REQUEST	2019		Login	1591122737096	1591122764315	OK	 
REQUEST	2021		Login	1591122737096	1591122764317	OK	 
USER	rendimiento30	319	END	1591122642171	1591122764419
REQUEST	259		Create Product Redirect 1	1591122726672	1591122764504	OK	 
REQUEST	1486		Logged	1591122737099	1591122764508	OK	 
REQUEST	2025		Login	1591122737099	1591122764509	OK	 
REQUEST	2022		Login	1591122737100	1591122764509	OK	 
REQUEST	2026		Login	1591122737100	1591122764510	OK	 
REQUEST	2027		Login	1591122737100	1591122764558	OK	 
REQUEST	403		Create Product Redirect 1	1591122721960	1591122764579	OK	 
REQUEST	1434		Logged	1591122731964	1591122764587	OK	 
REQUEST	1436		Logged	1591122731961	1591122764587	OK	 
REQUEST	1375		Logged	1591122729777	1591122764587	OK	 
REQUEST	1484		Logged	1591122737080	1591122764588	OK	 
REQUEST	2020		Login	1591122737094	1591122764589	OK	 
REQUEST	1375		Logged Redirect 1	1591122764588	1591122764590	OK	 
REQUEST	2028		Login	1591122737100	1591122764590	OK	 
REQUEST	576		Create Product	1591122737083	1591122764592	OK	 
REQUEST	1436		Logged Redirect 1	1591122764588	1591122764592	OK	 
REQUEST	1488		Logged	1591122737083	1591122764592	OK	 
REQUEST	256		Create product	1591122737098	1591122764593	OK	 
REQUEST	452		Create product	1591122737099	1591122764593	OK	 
REQUEST	2024		Login	1591122737099	1591122764593	OK	 
REQUEST	1216		Logged Redirect 1	1591122737192	1591122764594	OK	 
REQUEST	2023		Login	1591122737100	1591122764594	OK	 
REQUEST	1489		Logged	1591122737240	1591122764595	OK	 
REQUEST	1487		Logged	1591122737083	1591122764595	OK	 
REQUEST	2029		Login	1591122737349	1591122764595	OK	 
REQUEST	1489		Logged Redirect 1	1591122764595	1591122764598	OK	 
REQUEST	878		List Products	1591122736280	1591122764640	OK	 
REQUEST	1506		Logged	1591122737441	1591122764642	OK	 
REQUEST	1523		Logged	1591122737441	1591122764643	OK	 
REQUEST	1527		Logged	1591122737442	1591122764643	OK	 
REQUEST	2035		Login	1591122737443	1591122764644	OK	 
REQUEST	2033		Login	1591122737442	1591122764644	OK	 
REQUEST	2034		Login	1591122737443	1591122764647	OK	 
USER	rendimiento30	221	END	1591122638250	1591122764652
REQUEST	385		Create Product	1591122737443	1591122764671	OK	 
REQUEST	1443		Logged	1591122732747	1591122764671	OK	 
REQUEST	2031		Login	1591122737442	1591122764672	OK	 
REQUEST	2032		Login	1591122737443	1591122764672	OK	 
REQUEST	2030		Login	1591122737442	1591122764678	OK	 
REQUEST	560		Create product	1591122737441	1591122764681	OK	 
REQUEST	1029		List Products	1591122727957	1591122764691	OK	 
REQUEST	1498		Logged	1591122737622	1591122764695	OK	 
REQUEST	1498		Logged Redirect 1	1591122764696	1591122764697	OK	 
REQUEST	1494		Logged	1591122737660	1591122764698	OK	 
REQUEST	1504		Logged	1591122737660	1591122764698	OK	 
REQUEST	1504		Logged Redirect 1	1591122764698	1591122764700	OK	 
REQUEST	1505		Logged	1591122737658	1591122764701	OK	 
REQUEST	1505		Logged Redirect 1	1591122764701	1591122764703	OK	 
REQUEST	578		Create Product	1591122737621	1591122764704	OK	 
REQUEST	1512		Logged	1591122737622	1591122764704	OK	 
REQUEST	2036		Login	1591122737581	1591122764705	OK	 
REQUEST	1518		Logged	1591122737582	1591122764705	OK	 
REQUEST	641		Create Product	1591122737661	1591122764707	OK	 
REQUEST	401		Create product	1591122737658	1591122764707	OK	 
REQUEST	394		Create Product	1591122737621	1591122764708	OK	 
REQUEST	151		Create Product Redirect 1	1591122727972	1591122764727	OK	 
REQUEST	604		Create Product	1591122737581	1591122764732	OK	 
REQUEST	788		List Products	1591122736300	1591122764735	OK	 
REQUEST	878		request_4	1591122764677	1591122764736	OK	 
REQUEST	2038		Login	1591122737746	1591122764746	OK	 
REQUEST	2041		Login	1591122737747	1591122764746	OK	 
REQUEST	329		Create Product	1591122737748	1591122764748	OK	 
REQUEST	2037		Login	1591122737581	1591122764759	OK	 
REQUEST	599		Create Product	1591122737622	1591122764768	OK	 
REQUEST	2039		Login	1591122737745	1591122764769	OK	 
REQUEST	988		Logged Redirect 1	1591122737636	1591122764775	OK	 
REQUEST	788		request_4	1591122764773	1591122764836	OK	 
REQUEST	1124		List Products	1591122731409	1591122764856	OK	 
USER	rendimiento30	459	END	1591122647793	1591122764914
REQUEST	1253		Logged	1591122713929	1591122764991	OK	 
REQUEST	2047		Login	1591122737749	1591122764991	OK	 
REQUEST	833		List Products	1591122737091	1591122765007	OK	 
REQUEST	2045		Login	1591122737778	1591122765010	OK	 
REQUEST	419		Create Product	1591122737778	1591122765013	OK	 
REQUEST	2040		Login	1591122737747	1591122765013	OK	 
REQUEST	558		Create product	1591122737800	1591122765016	OK	 
REQUEST	629		Create product	1591122737830	1591122765019	OK	 
REQUEST	1502		Logged	1591122737870	1591122765020	OK	 
REQUEST	1510		Logged	1591122737880	1591122765021	OK	 
REQUEST	926		Logged Redirect 1	1591122737892	1591122765023	OK	 
REQUEST	870		Logged Redirect 1	1591122737893	1591122765027	OK	 
REQUEST	759		List Products	1591122731410	1591122765027	OK	 
REQUEST	1491		Logged	1591122737909	1591122765031	OK	 
REQUEST	658		Create product	1591122737904	1591122765033	OK	 
REQUEST	1499		Logged	1591122738032	1591122765033	OK	 
REQUEST	1507		Logged	1591122738032	1591122765034	OK	 
REQUEST	1218		Logged Redirect 1	1591122738028	1591122765035	OK	 
REQUEST	1520		Logged	1591122738099	1591122765038	OK	 
REQUEST	1525		Logged	1591122738284	1591122765039	OK	 
REQUEST	2046		Login	1591122738284	1591122765039	OK	 
REQUEST	1501		Logged	1591122738284	1591122765040	OK	 
REQUEST	1509		Logged	1591122738284	1591122765040	OK	 
REQUEST	1282		Logged Redirect 1	1591122738504	1591122765042	OK	 
REQUEST	829		Create product	1591122738364	1591122765043	OK	 
REQUEST	1166		Logged Redirect 1	1591122738504	1591122765046	OK	 
REQUEST	1296		Logged Redirect 1	1591122738624	1591122765048	OK	 
REQUEST	1288		Logged Redirect 1	1591122738603	1591122765051	OK	 
REQUEST	1174		Logged Redirect 1	1591122738504	1591122765053	OK	 
USER	rendimiento30	344	END	1591122643159	1591122765056
REQUEST	601		Create product	1591122738090	1591122765070	OK	 
REQUEST	849		Logged Redirect 1	1591122737933	1591122765071	OK	 
REQUEST	1001		Logged Redirect 1	1591122738039	1591122765071	OK	 
REQUEST	580		Create product	1591122738122	1591122765071	OK	 
REQUEST	1497		Logged	1591122738205	1591122765072	OK	 
REQUEST	844		Create product	1591122738614	1591122765072	OK	 
REQUEST	1223		Logged Redirect 1	1591122738036	1591122765073	OK	 
REQUEST	1292		Logged Redirect 1	1591122738510	1591122765073	OK	 
REQUEST	1447		Logged	1591122733663	1591122765073	OK	 
REQUEST	1516		Logged	1591122737870	1591122765074	OK	 
REQUEST	1524		Logged	1591122738361	1591122765074	OK	 
REQUEST	2044		Login	1591122738032	1591122765074	OK	 
REQUEST	1124		request_4	1591122765070	1591122765127	OK	 
REQUEST	1029		request_4	1591122764758	1591122765131	OK	 
REQUEST	759		request_4	1591122765072	1591122765138	OK	 
REQUEST	1279		Logged Redirect 1	1591122738520	1591122765139	OK	 
REQUEST	2042		Login	1591122738614	1591122765140	OK	 
REQUEST	1284		Logged Redirect 1	1591122738511	1591122765141	OK	 
REQUEST	833		request_4	1591122765068	1591122765143	OK	 
REQUEST	1209		List Products	1591122737242	1591122765207	OK	 
REQUEST	1451		Logged	1591122734249	1591122765207	OK	 
REQUEST	1287		Logged Redirect 1	1591122738512	1591122765210	OK	 
REQUEST	1290		Logged Redirect 1	1591122738625	1591122765212	OK	 
REQUEST	1295		Logged Redirect 1	1591122738625	1591122765214	OK	 
REQUEST	250		Create product	1591122738523	1591122765217	OK	 
REQUEST	790		Create product	1591122738523	1591122765219	OK	 
REQUEST	1181		Logged Redirect 1	1591122738505	1591122765220	OK	 
REQUEST	851		Logged Redirect 1	1591122738701	1591122765221	OK	 
REQUEST	948		Logged Redirect 1	1591122738805	1591122765228	OK	 
REQUEST	625		Create product	1591122738587	1591122765246	OK	 
REQUEST	1281		Logged Redirect 1	1591122738712	1591122765247	OK	 
REQUEST	1289		Logged Redirect 1	1591122738713	1591122765247	OK	 
REQUEST	2049		Login	1591122738614	1591122765247	OK	 
REQUEST	1209		request_4	1591122765244	1591122765315	OK	 
REQUEST	885		List Products	1591122737102	1591122765341	OK	 
REQUEST	778		Create product	1591122738804	1591122765349	OK	 
REQUEST	1303		Logged Redirect 1	1591122738819	1591122765355	OK	 
REQUEST	1293		Logged Redirect 1	1591122738812	1591122765403	OK	 
REQUEST	1301		Logged Redirect 1	1591122738816	1591122765404	OK	 
REQUEST	1309		Logged Redirect 1	1591122738818	1591122765405	OK	 
REQUEST	917		List Products	1591122719303	1591122765455	OK	 
REQUEST	528		Create Product	1591122734632	1591122765459	OK	 
REQUEST	475		Create Product	1591122730046	1591122765461	OK	 
REQUEST	1496		Logged	1591122738823	1591122765463	OK	 
REQUEST	1311		Logged Redirect 1	1591122738821	1591122765464	OK	 
REQUEST	1514		Logged	1591122738823	1591122765465	OK	 
REQUEST	1495		Logged	1591122738930	1591122765466	OK	 
REQUEST	1496		Logged Redirect 1	1591122765463	1591122765466	OK	 
REQUEST	1495		Logged Redirect 1	1591122765466	1591122765469	OK	 
REQUEST	520		Create Product	1591122738931	1591122765469	OK	 
REQUEST	682		Create product	1591122738933	1591122765472	OK	 
REQUEST	506		Create product	1591122738934	1591122765476	OK	 
REQUEST	329		Create Product Redirect 1	1591122764748	1591122765487	OK	 
REQUEST	1461		Logged	1591122734391	1591122765502	OK	 
REQUEST	885		request_4	1591122765402	1591122765503	OK	 
REQUEST	917		request_4	1591122765501	1591122765563	OK	 
REQUEST	1257		Logged	1591122714991	1591122765565	OK	 
REQUEST	1143		List Products	1591122737582	1591122765589	OK	 
REQUEST	569		Create Product	1591122730048	1591122765590	OK	 
REQUEST	1411		Logged	1591122730049	1591122765593	OK	 
REQUEST	1493		Logged	1591122739094	1591122765594	OK	 
REQUEST	1517		Logged	1591122738960	1591122765595	OK	 
REQUEST	1403		Logged	1591122730050	1591122765596	OK	 
REQUEST	1517		Logged Redirect 1	1591122765596	1591122765597	OK	 
REQUEST	1493		Logged Redirect 1	1591122765594	1591122765598	OK	 
REQUEST	1521		Logged	1591122739094	1591122765599	OK	 
REQUEST	1403		Logged Redirect 1	1591122765596	1591122765601	OK	 
REQUEST	1521		Logged Redirect 1	1591122765599	1591122765603	OK	 
REQUEST	692		Create product	1591122739094	1591122765607	OK	 
REQUEST	1503		Logged	1591122738959	1591122765626	OK	 
USER	rendimiento30	187	END	1591122636892	1591122765636
REQUEST	604		Create Product Redirect 1	1591122764732	1591122765648	OK	 
REQUEST	1473		Logged	1591122735525	1591122765648	OK	 
REQUEST	2043		Login	1591122739094	1591122765653	OK	 
REQUEST	1412		Logged	1591122730058	1591122765685	OK	 
REQUEST	733		List Products	1591122731409	1591122765703	OK	 
REQUEST	1143		request_4	1591122765625	1591122765704	OK	 
USER	rendimiento30	267	END	1591122640088	1591122765739
REQUEST	1170		List Products	1591122733583	1591122765790	OK	 
REQUEST	733		request_4	1591122765741	1591122765807	OK	 
USER	rendimiento30	326	END	1591122642448	1591122765833
REQUEST	1178		List Products	1591122733583	1591122765874	OK	 
REQUEST	822		List Products	1591122729030	1591122765921	OK	 
REQUEST	1474		Logged	1591122735482	1591122765923	OK	 
USER	rendimiento30	120	END	1591122634199	1591122765942
REQUEST	1170		request_4	1591122765827	1591122765948	OK	 
REQUEST	311		Create Product	1591122730223	1591122765983	OK	 
REQUEST	1178		request_4	1591122765921	1591122765984	OK	 
USER	rendimiento30	129	END	1591122634549	1591122766015
REQUEST	1246		Logged	1591122715167	1591122766051	OK	 
REQUEST	806		List Products	1591122724814	1591122766053	OK	 
REQUEST	2085		Login	1591122739248	1591122766059	OK	 
REQUEST	2068		Login	1591122739249	1591122766062	OK	 
REQUEST	2051		Login	1591122739249	1591122766063	OK	 
REQUEST	2083		Login	1591122739251	1591122766064	OK	 
REQUEST	2070		Login	1591122739248	1591122766092	OK	 
REQUEST	2086		Login	1591122739248	1591122766092	OK	 
REQUEST	822		request_4	1591122766032	1591122766099	OK	 
REQUEST	806		request_4	1591122766091	1591122766157	OK	 
REQUEST	816		List Products	1591122734932	1591122766268	OK	 
REQUEST	687		Create product	1591122739094	1591122766273	OK	 
REQUEST	663		List Products	1591122739213	1591122766275	OK	 
REQUEST	663		List Products Redirect 1	1591122766275	1591122766276	OK	 
REQUEST	2079		Login	1591122739249	1591122766278	OK	 
REQUEST	2087		Login	1591122739253	1591122766278	OK	 
REQUEST	726		request_4	1591122736959	1591122766285	OK	 
REQUEST	299		Create Product Redirect 1	1591122738821	1591122766292	OK	 
REQUEST	231		Create Product	1591122739215	1591122766295	OK	 
REQUEST	2071		Login	1591122739252	1591122766296	OK	 
REQUEST	2063		Login	1591122739253	1591122766297	OK	 
REQUEST	2050		Login	1591122739138	1591122766305	OK	 
REQUEST	2074		Login	1591122739251	1591122766306	OK	 
REQUEST	663		request_4	1591122766276	1591122766350	OK	 
REQUEST	1255		Logged Redirect 1	1591122739264	1591122766358	OK	 
REQUEST	2073		Login	1591122739336	1591122766358	OK	 
REQUEST	488		Create Product	1591122734959	1591122766394	OK	 
REQUEST	520		Create Product Redirect 1	1591122765469	1591122766405	OK	 
REQUEST	1455		Logged	1591122734633	1591122766447	OK	 
REQUEST	686		List Products	1591122739336	1591122766448	OK	 
REQUEST	701		List Products	1591122739338	1591122766448	OK	 
REQUEST	693		List Products	1591122739343	1591122766448	OK	 
REQUEST	1541		Logged	1591122739344	1591122766448	OK	 
REQUEST	701		List Products Redirect 1	1591122766448	1591122766449	OK	 
REQUEST	1302		Logged Redirect 1	1591122739364	1591122766450	OK	 
REQUEST	1294		Logged Redirect 1	1591122739366	1591122766450	OK	 
REQUEST	1314		Logged Redirect 1	1591122739369	1591122766452	OK	 
REQUEST	1109		Logged Redirect 1	1591122739485	1591122766454	OK	 
REQUEST	1307		Logged Redirect 1	1591122739497	1591122766455	OK	 
REQUEST	2072		Login	1591122739248	1591122766497	OK	 
REQUEST	264		Create Product	1591122721496	1591122766497	OK	 
REQUEST	480		Create Product Redirect 1	1591122739097	1591122766499	OK	 
REQUEST	874		List Products	1591122735140	1591122766500	OK	 
REQUEST	701		request_4	1591122766449	1591122766515	OK	 
USER	rendimiento30	484	END	1591122648816	1591122766523
REQUEST	1356		Logged	1591122726514	1591122766583	OK	 
REQUEST	1470		Logged	1591122735525	1591122766584	OK	 
REQUEST	2067		Login	1591122739504	1591122766584	OK	 
REQUEST	2061		Login	1591122739504	1591122766584	OK	 
REQUEST	2091		Login	1591122739506	1591122766585	OK	 
REQUEST	1470		Logged Redirect 1	1591122766584	1591122766586	OK	 
REQUEST	2053		Login	1591122739505	1591122766586	OK	 
REQUEST	2059		Login	1591122739506	1591122766586	OK	 
REQUEST	2077		Login	1591122739506	1591122766587	OK	 
REQUEST	2069		Login	1591122739506	1591122766587	OK	 
REQUEST	2075		Login	1591122739506	1591122766587	OK	 
REQUEST	2093		Login	1591122739506	1591122766587	OK	 
REQUEST	2099		Login	1591122739507	1591122766588	OK	 
REQUEST	2101		Login	1591122739508	1591122766588	OK	 
REQUEST	689		List Products	1591122739509	1591122766588	OK	 
REQUEST	689		List Products Redirect 1	1591122766588	1591122766589	OK	 
REQUEST	2095		Login	1591122739507	1591122766594	OK	 
REQUEST	2055		Login	1591122739504	1591122766594	OK	 
REQUEST	430		Create product	1591122739500	1591122766597	OK	 
REQUEST	2103		Login	1591122739508	1591122766597	OK	 
REQUEST	2078		Login	1591122739504	1591122766598	OK	 
REQUEST	2102		Login	1591122739508	1591122766598	OK	 
REQUEST	1464		Logged	1591122734634	1591122766600	OK	 
REQUEST	816		request_4	1591122766360	1591122766600	OK	 
USER	rendimiento30	469	END	1591122648176	1591122766600
REQUEST	2048		Login	1591122739248	1591122766601	OK	 
REQUEST	2056		Login	1591122739253	1591122766601	OK	 
REQUEST	2064		Login	1591122739253	1591122766602	OK	 
REQUEST	472		Create Product Redirect 1	1591122762288	1591122766603	OK	 
REQUEST	449		Create Product Redirect 1	1591122762448	1591122766661	OK	 
REQUEST	2062		Login	1591122739506	1591122766664	OK	 
REQUEST	2054		Login	1591122739506	1591122766665	OK	 
REQUEST	2094		Login	1591122739507	1591122766666	OK	 
REQUEST	1286		Logged Redirect 1	1591122739517	1591122766667	OK	 
REQUEST	1310		Logged Redirect 1	1591122739517	1591122766669	OK	 
REQUEST	1319		Logged Redirect 1	1591122739520	1591122766670	OK	 
REQUEST	2090		Login	1591122739506	1591122766673	OK	 
REQUEST	473		Create product	1591122739634	1591122766699	OK	 
REQUEST	689		request_4	1591122766589	1591122766700	OK	 
USER	rendimiento30	260	END	1591122639819	1591122766730
REQUEST	397		Create Product Redirect 1	1591122730232	1591122766737	OK	 
REQUEST	1417		Logged	1591122730898	1591122766738	OK	 
REQUEST	2104		Login	1591122739510	1591122766741	OK	 
REQUEST	2066		Login	1591122739504	1591122766742	OK	 
REQUEST	2098		Login	1591122739508	1591122766743	OK	 
REQUEST	2065		Login	1591122739634	1591122766744	OK	 
REQUEST	2080		Login	1591122739504	1591122766746	OK	 
REQUEST	1304		Logged Redirect 1	1591122739633	1591122766748	OK	 
REQUEST	2057		Login	1591122739634	1591122766749	OK	 
REQUEST	873		List Products	1591122735561	1591122766762	OK	 
REQUEST	1312		Logged Redirect 1	1591122739634	1591122766773	OK	 
REQUEST	284		Create product	1591122739502	1591122766775	OK	 
REQUEST	284		Create product Redirect 1	1591122766775	1591122766775	OK	 
REQUEST	2100		Login	1591122739508	1591122766781	OK	 
REQUEST	2052		Login	1591122739506	1591122766784	OK	 
REQUEST	664		Create product	1591122739648	1591122766787	OK	 
REQUEST	2076		Login	1591122739506	1591122766789	OK	 
REQUEST	1316		Logged Redirect 1	1591122739643	1591122766791	OK	 
REQUEST	2058		Login	1591122739506	1591122766792	OK	 
REQUEST	2084		Login	1591122739506	1591122766793	OK	 
REQUEST	2106		Login	1591122739648	1591122766794	OK	 
REQUEST	2096		Login	1591122739507	1591122766794	OK	 
REQUEST	2107		Login	1591122739648	1591122766795	OK	 
REQUEST	2082		Login	1591122739506	1591122766795	OK	 
REQUEST	2081		Login	1591122739634	1591122766799	OK	 
REQUEST	2089		Login	1591122739634	1591122766799	OK	 
REQUEST	2097		Login	1591122739634	1591122766800	OK	 
REQUEST	2105		Login	1591122739634	1591122766800	OK	 
USER	rendimiento30	164	END	1591122635958	1591122766874
REQUEST	874		request_4	1591122766537	1591122766971	OK	 
REQUEST	873		request_4	1591122766798	1591122766996	OK	 
REQUEST	422		Create Product Redirect 1	1591122756701	1591122767054	OK	 
REQUEST	2088		Login	1591122739506	1591122767059	OK	 
REQUEST	2092		Login	1591122739506	1591122767061	OK	 
REQUEST	1306		Logged Redirect 1	1591122739759	1591122767064	OK	 
REQUEST	1040		List Products	1591122735237	1591122767108	OK	 
REQUEST	2060		Login	1591122739506	1591122767112	OK	 
REQUEST	2108		Login	1591122739850	1591122767115	OK	 
USER	rendimiento30	185	END	1591122636811	1591122767143
REQUEST	895		List Products	1591122739240	1591122767169	OK	 
REQUEST	1483		Logged	1591122735941	1591122767191	OK	 
REQUEST	1544		Logged	1591122739855	1591122767193	OK	 
REQUEST	1483		Logged Redirect 1	1591122767192	1591122767195	OK	 
REQUEST	405		Create Product	1591122726976	1591122767195	OK	 
REQUEST	332		Create Product	1591122739856	1591122767198	OK	 
REQUEST	1544		Logged Redirect 1	1591122767193	1591122767202	OK	 
REQUEST	1249		Logged Redirect 1	1591122739976	1591122767205	OK	 
REQUEST	1273		Logged Redirect 1	1591122739974	1591122767206	OK	 
REQUEST	1297		Logged Redirect 1	1591122739977	1591122767209	OK	 
REQUEST	1305		Logged Redirect 1	1591122739977	1591122767209	OK	 
REQUEST	691		Create product	1591122739881	1591122767213	OK	 
REQUEST	985		Logged Redirect 1	1591122740106	1591122767214	OK	 
REQUEST	1479		Logged	1591122735945	1591122767226	OK	 
REQUEST	487		Create Product	1591122727079	1591122767226	OK	 
REQUEST	1199		Logged Redirect 1	1591122739875	1591122767227	OK	 
REQUEST	1040		request_4	1591122767147	1591122767235	OK	 
USER	rendimiento30	167	END	1591122636079	1591122767258
REQUEST	1115		List Products	1591122738934	1591122767301	OK	 
REQUEST	1431		Logged	1591122731132	1591122767302	OK	 
