ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.rendimiento30	rendimiento30	1591122014600	 	3.3.1
REQUEST	4717		Login	1591122146319	1591122204941	OK	 
REQUEST	1511		List Products	1591122144947	1591122204948	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1466		List Products	1591122144947	1591122204948	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1085		List Products	1591122144967	1591122204968	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2865		Logged	1591122144967	1591122204968	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2868		Logged	1591122144967	1591122204968	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2867		Logged	1591122144967	1591122204969	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2871		Logged	1591122144977	1591122204978	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2872		Logged	1591122144977	1591122204978	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2875		Logged	1591122144978	1591122204979	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2869		Logged	1591122144978	1591122204979	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2870		Logged	1591122144979	1591122204979	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1482		List Products	1591122144987	1591122204988	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2877		Logged	1591122144987	1591122204988	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2876		Logged	1591122144987	1591122204988	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2878		Logged	1591122144987	1591122204989	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2879		Logged	1591122144987	1591122204989	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2042		List Products	1591122146149	1591122204996	OK	 
REQUEST	1301		List Products	1591122144997	1591122204998	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2057		Logged Redirect 1	1591122146567	1591122205044	OK	 
REQUEST	2056		Logged Redirect 1	1591122146621	1591122205047	OK	 
REQUEST	2055		Logged Redirect 1	1591122146600	1591122205051	OK	 
REQUEST	1034		List Products	1591122145419	1591122205087	OK	 
REQUEST	2880		Logged	1591122145087	1591122205088	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2118		Logged Redirect 1	1591122146685	1591122205090	OK	 
REQUEST	2116		Logged Redirect 1	1591122146677	1591122205093	OK	 
REQUEST	1998		Logged Redirect 1	1591122146685	1591122205094	OK	 
REQUEST	4720		Login	1591122146689	1591122205098	OK	 
REQUEST	2881		Logged	1591122145097	1591122205098	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	4721		Login	1591122146689	1591122205105	OK	 
REQUEST	1279		Create product	1591122146699	1591122205108	OK	 
REQUEST	2042		request_4	1591122205029	1591122205111	OK	 
REQUEST	2883		Logged	1591122145117	1591122205119	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	422		Create Product Redirect 1	1591122145480	1591122205136	OK	 
REQUEST	1277		List Products	1591122145148	1591122205149	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1274		List Products	1591122145148	1591122205149	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1287		List Products	1591122145157	1591122205158	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1285		List Products	1591122145157	1591122205159	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	rendimiento30	463	END	1591122024980	1591122205178
USER	rendimiento30	691	END	1591122029569	1591122205271
USER	rendimiento30	656	END	1591122028840	1591122205273
USER	rendimiento30	399	END	1591122023719	1591122205314
REQUEST	599		Create Product Redirect 1	1591122145345	1591122205346	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2864		Logged	1591122145349	1591122205349	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1017		List Products	1591122145359	1591122205359	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2866		Logged	1591122145359	1591122205359	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1034		request_4	1591122205109	1591122205419	OK	 
REQUEST	2899		Logged	1591122146740	1591122205484	OK	 
REQUEST	2891		Logged	1591122146740	1591122205487	OK	 
REQUEST	2891		Logged Redirect 1	1591122205487	1591122205490	OK	 
USER	rendimiento30	787	END	1591122031483	1591122205588
REQUEST	42		Create Product Redirect 1	1591122146555	1591122205634	OK	 
REQUEST	2907		Logged	1591122146740	1591122205635	OK	 
REQUEST	2887		Logged	1591122146730	1591122205636	OK	 
REQUEST	2007		Logged Redirect 1	1591122146742	1591122205638	OK	 
REQUEST	2882		Logged	1591122146750	1591122205660	OK	 
REQUEST	2922		Logged	1591122146750	1591122205660	OK	 
REQUEST	327		Create Product Redirect 1	1591122145751	1591122205751	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1534		List Products	1591122146710	1591122205764	OK	 
USER	rendimiento30	794	END	1591122031600	1591122205839
USER	rendimiento30	504	END	1591122025817	1591122205839
REQUEST	2914		Logged	1591122146760	1591122205856	OK	 
REQUEST	2906		Logged	1591122146760	1591122205857	OK	 
REQUEST	2895		Logged	1591122146770	1591122205858	OK	 
REQUEST	2911		Logged	1591122146770	1591122205859	OK	 
REQUEST	2903		Logged	1591122146770	1591122205860	OK	 
REQUEST	2911		Logged Redirect 1	1591122205859	1591122205864	OK	 
REQUEST	1534		request_4	1591122205846	1591122205912	OK	 
REQUEST	174		Create Product Redirect 1	1591122146020	1591122206021	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1543		List Products	1591122146740	1591122206032	OK	 
USER	rendimiento30	377	END	1591122023279	1591122206067
REQUEST	1545		List Products	1591122146750	1591122206101	OK	 
REQUEST	1541		List Products	1591122146750	1591122206109	OK	 
REQUEST	693		Create Product	1591122146119	1591122206141	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	488		Create Product Redirect 1	1591122146158	1591122206158	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	487		Create Product	1591122146169	1591122206170	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1548		List Products	1591122146750	1591122206231	OK	 
REQUEST	1759		List Products	1591122146770	1591122206258	OK	 
REQUEST	2918		Logged	1591122146820	1591122206264	OK	 
REQUEST	2902		Logged	1591122146820	1591122206266	OK	 
REQUEST	1545		request_4	1591122206129	1591122206296	OK	 
REQUEST	1541		request_4	1591122206138	1591122206298	OK	 
REQUEST	1289		Create product	1591122146820	1591122206345	OK	 
REQUEST	1548		request_4	1591122206257	1591122206348	OK	 
REQUEST	1759		request_4	1591122206284	1591122206359	OK	 
REQUEST	2894		Logged	1591122146830	1591122206402	OK	 
REQUEST	1269		Create product	1591122146830	1591122206407	OK	 
USER	rendimiento30	464	END	1591122025000	1591122206459
USER	rendimiento30	468	END	1591122025081	1591122206462
USER	rendimiento30	720	END	1591122030151	1591122206465
REQUEST	1543		request_4	1591122206058	1591122206482	OK	 
REQUEST	1518		List Products	1591122146800	1591122206523	OK	 
REQUEST	635		Create Product	1591122146529	1591122206530	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	286		Create Product Redirect 1	1591122146576	1591122206576	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1518		request_4	1591122206548	1591122206604	OK	 
REQUEST	69		Create Product Redirect 1	1591122146664	1591122206664	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1517		List Products	1591122146680	1591122206681	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	rendimiento30	451	END	1591122024740	1591122206689
REQUEST	1538		List Products	1591122146709	1591122206710	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1532		List Products	1591122146709	1591122206710	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1524		List Products	1591122146709	1591122206710	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1528		List Products	1591122146710	1591122206711	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1533		List Products	1591122146710	1591122206711	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1535		List Products	1591122146710	1591122206711	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1526		List Products	1591122146710	1591122206711	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1536		List Products	1591122146710	1591122206711	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2908		Logged	1591122146880	1591122206718	OK	 
REQUEST	2905		Logged	1591122146880	1591122206719	OK	 
REQUEST	1540		List Products	1591122146720	1591122206720	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2913		Logged	1591122146880	1591122206722	OK	 
REQUEST	2923		Logged	1591122146910	1591122206722	OK	 
REQUEST	585		Create Product Redirect 1	1591122146725	1591122206726	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2923		Logged Redirect 1	1591122206723	1591122206726	OK	 
REQUEST	2915		Logged	1591122146740	1591122206740	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1546		List Products	1591122146740	1591122206740	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2890		Logged	1591122146750	1591122206750	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1462		List Products	1591122146750	1591122206751	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1549		List Products	1591122146760	1591122206761	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2898		Logged	1591122146760	1591122206761	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	382		Create Product Redirect 1	1591122146770	1591122206771	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1530		List Products	1591122146820	1591122206777	OK	 
REQUEST	784		Create Product	1591122146780	1591122206781	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	756		Create Product	1591122146940	1591122206784	OK	 
REQUEST	2900		Logged	1591122146790	1591122206790	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	907		Create Product	1591122146790	1591122206791	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	273		Create Product Redirect 1	1591122146797	1591122206798	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2927		Logged	1591122146800	1591122206800	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1522		List Products	1591122146810	1591122206810	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1521		List Products	1591122146810	1591122206810	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1529		List Products	1591122146820	1591122206820	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1527		List Products	1591122146820	1591122206820	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2910		Logged	1591122146820	1591122206821	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2926		Logged	1591122146830	1591122206830	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	rendimiento30	294	END	1591122021601	1591122206844
REQUEST	4727		Login	1591122146950	1591122206859	OK	 
REQUEST	2015		Logged Redirect 1	1591122146948	1591122206860	OK	 
REQUEST	1037		List Products	1591122146860	1591122206860	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	578		Create Product	1591122146860	1591122206861	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	4722		Login	1591122146950	1591122206863	OK	 
REQUEST	4731		Login	1591122146950	1591122206864	OK	 
REQUEST	4730		Login	1591122146951	1591122206865	OK	 
REQUEST	4732		Login	1591122146951	1591122206866	OK	 
REQUEST	4729		Login	1591122146951	1591122206869	OK	 
REQUEST	4736		Login	1591122146952	1591122206870	OK	 
REQUEST	1188		List Products	1591122146870	1591122206870	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2919		Logged	1591122146870	1591122206870	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	4733		Login	1591122146951	1591122206871	OK	 
REQUEST	4738		Login	1591122146952	1591122206872	OK	 
REQUEST	4728		Login	1591122146951	1591122206872	OK	 
REQUEST	4726		Login	1591122146950	1591122206872	OK	 
REQUEST	4724		Login	1591122146950	1591122206873	OK	 
REQUEST	4737		Login	1591122146952	1591122206873	OK	 
REQUEST	4734		Login	1591122146951	1591122206875	OK	 
REQUEST	4735		Login	1591122146951	1591122206875	OK	 
REQUEST	4723		Login	1591122146950	1591122206877	OK	 
REQUEST	4725		Login	1591122146970	1591122206879	OK	 
REQUEST	2889		Logged	1591122146880	1591122206880	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2892		Logged	1591122146880	1591122206880	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2897		Logged	1591122146880	1591122206880	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2916		Logged	1591122146880	1591122206880	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1530		request_4	1591122206806	1591122206899	OK	 
USER	rendimiento30	351	END	1591122022740	1591122206928
REQUEST	291		Create Product Redirect 1	1591122146928	1591122206929	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2925		Logged	1591122146970	1591122206970	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2921		Logged	1591122146970	1591122206970	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2929		Logged	1591122146990	1591122206990	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2928		Logged	1591122146990	1591122206990	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2931		Logged	1591122146990	1591122206990	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2920		Logged	1591122146990	1591122206990	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2930		Logged	1591122146990	1591122206991	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2924		Logged	1591122147000	1591122207000	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	4739		Login	1591122147010	1591122207010	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	4740		Login	1591122147010	1591122207010	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1993		List Products	1591122147020	1591122207020	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1380		List Products	1591122147040	1591122207040	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
USER	rendimiento30	365	END	1591122023039	1591122207041
REQUEST	782		Create product	1591122147090	1591122207090	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1252		Create product	1591122147120	1591122207120	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1170		Create product	1591122147120	1591122207120	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1067		Create product	1591122147130	1591122207130	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	4742		Login	1591122147160	1591122207152	OK	 
REQUEST	4743		Login	1591122147170	1591122207154	OK	 
REQUEST	4745		Login	1591122147170	1591122207156	OK	 
REQUEST	4746		Login	1591122147170	1591122207158	OK	 
REQUEST	4744		Login	1591122147170	1591122207159	OK	 
REQUEST	4747		Login	1591122147170	1591122207160	OK	 
REQUEST	4741		Login	1591122147200	1591122207162	OK	 
USER	rendimiento30	290	END	1591122021521	1591122207177
REQUEST	2934		Logged	1591122147210	1591122207210	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1700		List Products	1591122147210	1591122207210	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2008		Logged Redirect 1	1591122147219	1591122207219	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1550		List Products	1591122147230	1591122207230	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	756		Create Product Redirect 1	1591122206784	1591122207233	OK	 
REQUEST	857		Create Product	1591122147240	1591122207240	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2051		List Products	1591122147241	1591122207241	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2933		Logged	1591122147240	1591122207242	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2951		Logged	1591122147250	1591122207250	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2954		Logged	1591122147250	1591122207250	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2936		Logged	1591122147250	1591122207251	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1152		Create product	1591122147250	1591122207251	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2944		Logged	1591122147250	1591122207251	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2938		Logged	1591122147251	1591122207251	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2952		Logged	1591122147251	1591122207251	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	4748		Login	1591122147240	1591122207258	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2940		Logged	1591122147250	1591122207258	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	815		Create product	1591122147260	1591122207260	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2935		Logged	1591122147270	1591122207270	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	4749		Login	1591122147270	1591122207270	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2950		Logged	1591122147301	1591122207291	OK	 
REQUEST	2955		Logged	1591122147301	1591122207291	OK	 
REQUEST	4750		Login	1591122147303	1591122207292	OK	 
REQUEST	2939		Logged	1591122147302	1591122207293	OK	 
REQUEST	2946		Logged	1591122147300	1591122207296	OK	 
REQUEST	2939		Logged Redirect 1	1591122207294	1591122207297	OK	 
REQUEST	2941		Logged	1591122147300	1591122207301	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2946		Logged Redirect 1	1591122207296	1591122207302	OK	 
REQUEST	2942		Logged	1591122147302	1591122207303	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2062		List Products	1591122147302	1591122207303	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2943		Logged	1591122147301	1591122207305	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1551		List Products	1591122147302	1591122207305	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2124		Logged Redirect 1	1591122147310	1591122207307	OK	 
REQUEST	2065		Logged Redirect 1	1591122147317	1591122207311	OK	 
REQUEST	561		Create Product Redirect 1	1591122147317	1591122207317	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2937		Logged	1591122147320	1591122207320	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2953		Logged	1591122147320	1591122207321	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2068		Logged Redirect 1	1591122147322	1591122207322	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1560		List Products	1591122147330	1591122207330	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2945		Logged	1591122147330	1591122207330	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1559		List Products	1591122147330	1591122207331	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2129		Logged Redirect 1	1591122147331	1591122207332	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2130		Logged Redirect 1	1591122147332	1591122207332	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2128		Logged Redirect 1	1591122147334	1591122207334	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	1554		List Products	1591122147340	1591122207340	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	489		Create product	1591122147340	1591122207340	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2948		Logged	1591122147340	1591122207341	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2133		Logged Redirect 1	1591122147344	1591122207345	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	462		Create Product Redirect 1	1591122147346	1591122207347	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	553		List Products Redirect 1	1591122147346	1591122207347	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
REQUEST	2131		Logged Redirect 1	1591122147350	1591122207350	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to www.dp2.com/127.0.0.1:80 after 60000 ms
